dev_esp32,timestamp,altitude,latitude,longitude
esp32_device_001,2025-10-02T00:00:02,25.1,-36.679314,174.692352
esp32_device_001,2025-10-02T00:00:07,25.6,-36.679073,174.691345
esp32_device_001,2025-10-02T00:00:12,26.4,-36.678753,174.690384
esp32_device_001,2025-10-02T00:00:17,27.5,-36.678303,174.689453
esp32_device_001,2025-10-02T00:00:22,28.7,-36.677715,174.688599
esp32_device_001,2025-10-02T00:00:27,30.4,-36.677002,174.687836
esp32_device_001,2025-10-02T00:00:32,33.2,-36.676201,174.687241
esp32_device_001,2025-10-02T00:00:37,39.9,-36.675373,174.686691
esp32_device_001,2025-10-02T00:00:42,48.3,-36.674545,174.686142
esp32_device_001,2025-10-02T00:00:47,56.1,-36.673744,174.685623
esp32_device_001,2025-10-02T00:00:52,63.3,-36.672958,174.685104
esp32_device_001,2025-10-02T00:00:57,68.1,-36.672176,174.684586
esp32_device_001,2025-10-02T00:01:02,68.3,-36.67152,174.684021
esp32_device_001,2025-10-02T00:01:07,66.2,-36.670948,174.683365
esp32_device_001,2025-10-02T00:01:12,63.7,-36.670418,174.682709
esp32_device_001,2025-10-02T00:01:17,61.5,-36.669895,174.682083
esp32_device_001,2025-10-02T00:01:22,59.6,-36.669361,174.681488
esp32_device_001,2025-10-02T00:01:27,58,-36.668854,174.680893
esp32_device_001,2025-10-02T00:01:32,57.6,-36.668373,174.680328
esp32_device_001,2025-10-02T00:01:37,56.9,-36.667965,174.679901
esp32_device_001,2025-10-02T00:01:42,56.3,-36.667629,174.679611
esp32_device_001,2025-10-02T00:01:47,55.7,-36.667126,174.67923
esp32_device_001,2025-10-02T00:01:52,54.9,-36.666519,174.678787
esp32_device_001,2025-10-02T00:01:57,54.5,-36.665932,174.678345
esp32_device_001,2025-10-02T00:02:02,55.1,-36.66531,174.677872
esp32_device_001,2025-10-02T00:02:07,57.4,-36.664665,174.677383
esp32_device_001,2025-10-02T00:02:12,61.3,-36.663986,174.676849
esp32_device_001,2025-10-02T00:02:17,63,-36.663361,174.676163
esp32_device_001,2025-10-02T00:02:22,62.1,-36.662842,174.675323
esp32_device_001,2025-10-02T00:02:27,58.4,-36.66235,174.674454
esp32_device_001,2025-10-02T00:02:32,53.6,-36.661827,174.673523
esp32_device_001,2025-10-02T00:02:37,54.2,-36.661278,174.672562
esp32_device_001,2025-10-02T00:02:42,59.8,-36.660637,174.671738
esp32_device_001,2025-10-02T00:02:47,68.2,-36.65984,174.671173
esp32_device_001,2025-10-02T00:02:52,74.3,-36.658966,174.670883
esp32_device_001,2025-10-02T00:02:57,82.2,-36.658081,174.670609
esp32_device_001,2025-10-02T00:03:02,91.9,-36.657196,174.670349
esp32_device_001,2025-10-02T00:03:07,99.8,-36.656338,174.670105
esp32_device_001,2025-10-02T00:03:12,105.7,-36.655502,174.669861
esp32_device_001,2025-10-02T00:03:17,111,-36.654671,174.669647
esp32_device_001,2025-10-02T00:03:22,113.1,-36.653839,174.669434
esp32_device_001,2025-10-02T00:03:27,112.8,-36.652966,174.669174
esp32_device_001,2025-10-02T00:03:32,111.2,-36.652046,174.669006
esp32_device_001,2025-10-02T00:03:37,107.5,-36.651146,174.668945
esp32_device_001,2025-10-02T00:03:42,101.4,-36.650204,174.6689
esp32_device_001,2025-10-02T00:03:47,99.3,-36.649265,174.668854
esp32_device_001,2025-10-02T00:03:52,99.5,-36.648392,174.668793
esp32_device_001,2025-10-02T00:03:57,100.4,-36.647476,174.668793
esp32_device_001,2025-10-02T00:04:02,100.8,-36.6465,174.668915
esp32_device_001,2025-10-02T00:04:07,99.4,-36.645561,174.6689
esp32_device_001,2025-10-02T00:04:12,95.5,-36.644669,174.668716
esp32_device_001,2025-10-02T00:04:17,92.1,-36.643761,174.66864
esp32_device_001,2025-10-02T00:04:22,89.6,-36.64283,174.6689
esp32_device_001,2025-10-02T00:04:27,90.6,-36.641972,174.66925
esp32_device_001,2025-10-02T00:04:32,91.9,-36.641159,174.669586
esp32_device_001,2025-10-02T00:04:37,91.8,-36.64032,174.669724
esp32_device_001,2025-10-02T00:04:42,89.2,-36.639465,174.669495
esp32_device_001,2025-10-02T00:04:47,85.3,-36.638634,174.669067
esp32_device_001,2025-10-02T00:04:52,81,-36.637753,174.668747
esp32_device_001,2025-10-02T00:04:57,80.3,-36.636856,174.668701
esp32_device_001,2025-10-02T00:05:02,82.3,-36.635979,174.668701
esp32_device_001,2025-10-02T00:05:07,85.4,-36.635086,174.668839
esp32_device_001,2025-10-02T00:05:12,86.1,-36.634289,174.669312
esp32_device_001,2025-10-02T00:05:17,84.1,-36.633514,174.669846
esp32_device_001,2025-10-02T00:05:22,80.4,-36.632637,174.670151
esp32_device_001,2025-10-02T00:05:27,79.7,-36.631744,174.670303
esp32_device_001,2025-10-02T00:05:32,82.6,-36.630909,174.670593
esp32_device_001,2025-10-02T00:05:37,84.2,-36.630089,174.670883
esp32_device_001,2025-10-02T00:05:42,83.2,-36.629299,174.671188
esp32_device_001,2025-10-02T00:05:47,78.1,-36.62851,174.671539
esp32_device_001,2025-10-02T00:05:52,71.4,-36.627762,174.672012
esp32_device_001,2025-10-02T00:05:57,66.9,-36.627079,174.672409
esp32_device_001,2025-10-02T00:06:02,63.6,-36.626431,174.672577
esp32_device_001,2025-10-02T00:06:07,60.1,-36.625782,174.672577
esp32_device_001,2025-10-02T00:06:12,56.7,-36.625278,174.672562
esp32_device_001,2025-10-02T00:06:17,54.1,-36.625011,174.672562
esp32_device_001,2025-10-02T00:06:22,53.4,-36.624966,174.672562
esp32_device_001,2025-10-02T00:06:27,53.2,-36.624966,174.672562
esp32_device_001,2025-10-02T00:06:32,53,-36.624966,174.672562
esp32_device_001,2025-10-02T00:06:37,52.7,-36.624966,174.672562
esp32_device_001,2025-10-02T00:06:42,52.5,-36.624966,174.672562
esp32_device_001,2025-10-02T00:06:47,52.2,-36.624966,174.672562
esp32_device_001,2025-10-02T00:06:52,52.2,-36.624966,174.672562
esp32_device_001,2025-10-02T00:06:57,52,-36.624966,174.672562
esp32_device_001,2025-10-02T00:07:02,51.6,-36.624931,174.672562
esp32_device_001,2025-10-02T00:07:07,48.9,-36.624561,174.672562
esp32_device_001,2025-10-02T00:07:12,44,-36.62392,174.672485
esp32_device_001,2025-10-02T00:07:17,38.6,-36.623257,174.672195
esp32_device_001,2025-10-02T00:07:22,33.2,-36.622578,174.67189
esp32_device_001,2025-10-02T00:07:27,29.8,-36.622066,174.671799
esp32_device_001,2025-10-02T00:07:32,28.5,-36.621857,174.671753
esp32_device_001,2025-10-02T00:07:37,28.5,-36.621834,174.671753
esp32_device_001,2025-10-02T00:07:42,29,-36.621834,174.671753
esp32_device_001,2025-10-02T00:07:47,29.1,-36.621838,174.671753
esp32_device_001,2025-10-02T00:07:52,29.5,-36.621838,174.671753
esp32_device_001,2025-10-02T00:07:57,30,-36.621838,174.671753
esp32_device_001,2025-10-02T00:08:02,30.3,-36.621838,174.671753
esp32_device_001,2025-10-02T00:08:07,30.2,-36.621838,174.671753
esp32_device_001,2025-10-02T00:08:12,30.2,-36.621838,174.671738
esp32_device_001,2025-10-02T00:08:17,30.2,-36.621838,174.671738
esp32_device_001,2025-10-02T00:08:22,30.2,-36.621841,174.671738
esp32_device_001,2025-10-02T00:08:27,30.2,-36.621841,174.671738
esp32_device_001,2025-10-02T00:08:32,30.2,-36.621841,174.671738
esp32_device_001,2025-10-02T00:08:37,29.6,-36.621841,174.671738
esp32_device_001,2025-10-02T00:08:42,28.9,-36.621841,174.671738
esp32_device_001,2025-10-02T00:08:47,28.2,-36.62175,174.671722
esp32_device_001,2025-10-02T00:08:52,28.1,-36.62146,174.671997
esp32_device_001,2025-10-02T00:08:57,28.3,-36.621231,174.672714
esp32_device_001,2025-10-02T00:09:02,26.7,-36.620926,174.673569
esp32_device_001,2025-10-02T00:09:07,22.4,-36.620533,174.674438
esp32_device_001,2025-10-02T00:09:12,15.2,-36.620022,174.675247
esp32_device_001,2025-10-02T00:09:17,13.3,-36.619499,174.676041
esp32_device_001,2025-10-02T00:09:22,13.7,-36.619003,174.676788
esp32_device_001,2025-10-02T00:09:27,15.2,-36.618465,174.677536
