dev_esp32,timestamp,altitude,latitude,longitude
esp32_device_001,2025-11-01T07:41:07+13:00,47.8,-36.604862,174.802582
esp32_device_001,2025-11-01T07:41:10+13:00,42.9,-36.604874,174.802612
esp32_device_001,2025-11-01T07:41:15+13:00,40.8,-36.604881,174.802628
esp32_device_001,2025-11-01T07:41:20+13:00,43.2,-36.604889,174.802628
esp32_device_001,2025-11-01T07:41:25+13:00,45.3,-36.604889,174.802597
esp32_device_001,2025-11-01T07:41:30+13:00,47.8,-36.604877,174.802582
esp32_device_001,2025-11-01T07:41:35+13:00,52.2,-36.60487,174.802536
esp32_device_001,2025-11-01T07:41:40+13:00,52.7,-36.604866,174.802536
esp32_device_001,2025-11-01T07:41:45+13:00,52.9,-36.604866,174.802536
esp32_device_001,2025-11-01T07:41:50+13:00,52.7,-36.604866,174.802536
esp32_device_001,2025-11-01T07:41:55+13:00,52.3,-36.604866,174.802536
esp32_device_001,2025-11-01T07:42:00+13:00,52.5,-36.604866,174.802536
esp32_device_001,2025-11-01T07:42:05+13:00,52.9,-36.60487,174.802536
esp32_device_001,2025-11-01T07:42:10+13:00,53.3,-36.60487,174.802536
esp32_device_001,2025-11-01T07:42:15+13:00,53.2,-36.60487,174.802536
esp32_device_001,2025-11-01T07:42:20+13:00,53.4,-36.60487,174.802536
esp32_device_001,2025-11-01T07:42:25+13:00,53.6,-36.60487,174.802536
esp32_device_001,2025-11-01T07:42:30+13:00,53.6,-36.604874,174.802536
esp32_device_001,2025-11-01T07:42:35+13:00,53.3,-36.604877,174.802536
esp32_device_001,2025-11-01T07:42:40+13:00,53.1,-36.604881,174.802536
esp32_device_001,2025-11-01T07:42:45+13:00,53.4,-36.604881,174.802536
esp32_device_001,2025-11-01T07:42:50+13:00,54.1,-36.604855,174.802597
esp32_device_001,2025-11-01T07:42:55+13:00,55.7,-36.604786,174.802658
esp32_device_001,2025-11-01T07:43:00+13:00,56,-36.604748,174.802704
esp32_device_001,2025-11-01T07:43:05+13:00,55.8,-36.604698,174.802719
esp32_device_001,2025-11-01T07:43:10+13:00,55.2,-36.604507,174.802612
esp32_device_001,2025-11-01T07:43:15+13:00,54.5,-36.604156,174.802399
esp32_device_001,2025-11-01T07:43:20+13:00,54.2,-36.603813,174.8022
esp32_device_001,2025-11-01T07:43:25+13:00,53.3,-36.603653,174.802078
esp32_device_001,2025-11-01T07:43:30+13:00,51.8,-36.60355,174.801666
esp32_device_001,2025-11-01T07:43:35+13:00,51.8,-36.603409,174.801041
esp32_device_001,2025-11-01T07:43:40+13:00,51.8,-36.603226,174.800293
esp32_device_001,2025-11-01T07:43:45+13:00,51.8,-36.603096,174.799576
esp32_device_001,2025-11-01T07:43:50+13:00,51.8,-36.60334,174.79892
esp32_device_001,2025-11-01T07:43:55+13:00,51.8,-36.603691,174.798264
esp32_device_001,2025-11-01T07:44:00+13:00,51.8,-36.604046,174.797592
esp32_device_001,2025-11-01T07:44:05+13:00,51.8,-36.604401,174.796936
esp32_device_001,2025-11-01T07:44:10+13:00,51.8,-36.60471,174.796249
esp32_device_001,2025-11-01T07:44:15+13:00,51.8,-36.604866,174.795517
esp32_device_001,2025-11-01T07:44:20+13:00,51.8,-36.605007,174.794785
esp32_device_001,2025-11-01T07:44:25+13:00,51.8,-36.605152,174.794037
esp32_device_001,2025-11-01T07:44:30+13:00,51.8,-36.605156,174.793259
esp32_device_001,2025-11-01T07:44:35+13:00,51.8,-36.605061,174.79245
esp32_device_001,2025-11-01T07:44:40+13:00,51.8,-36.604961,174.791611
esp32_device_001,2025-11-01T07:44:45+13:00,51.8,-36.604877,174.790848
esp32_device_001,2025-11-01T07:44:50+13:00,51.8,-36.604908,174.790054
esp32_device_001,2025-11-01T07:44:55+13:00,51.8,-36.605015,174.789261
esp32_device_001,2025-11-01T07:45:00+13:00,51.8,-36.605118,174.788452
esp32_device_001,2025-11-01T07:45:05+13:00,51.8,-36.605213,174.787689
esp32_device_001,2025-11-01T07:45:10+13:00,51.8,-36.605324,174.786942
esp32_device_001,2025-11-01T07:45:15+13:00,51.8,-36.60561,174.786301
esp32_device_001,2025-11-01T07:45:20+13:00,51.8,-36.606079,174.785843
esp32_device_001,2025-11-01T07:45:25+13:00,51.8,-36.606571,174.7854
esp32_device_001,2025-11-01T07:45:30+13:00,51.8,-36.607063,174.784943
esp32_device_001,2025-11-01T07:45:35+13:00,51.8,-36.607605,174.784454
esp32_device_001,2025-11-01T07:45:40+13:00,51.8,-36.608204,174.78392
esp32_device_001,2025-11-01T07:45:45+13:00,51.8,-36.608822,174.783371
esp32_device_001,2025-11-01T07:45:50+13:00,51.8,-36.609371,174.782822
esp32_device_001,2025-11-01T07:45:55+13:00,51.8,-36.609718,174.782074
esp32_device_001,2025-11-01T07:46:00+13:00,51.8,-36.609982,174.781281
esp32_device_001,2025-11-01T07:46:05+13:00,51.8,-36.610363,174.78067
esp32_device_001,2025-11-01T07:46:10+13:00,51.8,-36.610901,174.78035
esp32_device_001,2025-11-01T07:46:15+13:00,51.8,-36.61137,174.780045
esp32_device_001,2025-11-01T07:46:20+13:00,51.8,-36.611668,174.779739
esp32_device_001,2025-11-01T07:46:25+13:00,51.8,-36.611774,174.77948
esp32_device_001,2025-11-01T07:46:30+13:00,51.8,-36.611866,174.778946
esp32_device_001,2025-11-01T07:46:35+13:00,51.8,-36.612011,174.778275
esp32_device_001,2025-11-01T07:46:40+13:00,51.8,-36.612255,174.777603
esp32_device_001,2025-11-01T07:46:45+13:00,51.8,-36.612583,174.776947
esp32_device_001,2025-11-01T07:46:50+13:00,51.8,-36.612911,174.776291
esp32_device_001,2025-11-01T07:46:55+13:00,51.8,-36.613262,174.775635
esp32_device_001,2025-11-01T07:47:00+13:00,51.8,-36.61377,174.775146
esp32_device_001,2025-11-01T07:47:05+13:00,51.8,-36.614426,174.774948
esp32_device_001,2025-11-01T07:47:10+13:00,51.8,-36.61512,174.774933
esp32_device_001,2025-11-01T07:47:15+13:00,51.8,-36.615765,174.774719
esp32_device_001,2025-11-01T07:47:20+13:00,51.8,-36.616352,174.774307
esp32_device_001,2025-11-01T07:47:25+13:00,51.8,-36.616959,174.774017
esp32_device_001,2025-11-01T07:47:30+13:00,51.8,-36.61758,174.774017
esp32_device_001,2025-11-01T07:47:35+13:00,51.8,-36.618195,174.774048
esp32_device_001,2025-11-01T07:47:40+13:00,51.8,-36.618832,174.774002
esp32_device_001,2025-11-01T07:47:45+13:00,523,-36.619442,174.773804
esp32_device_001,2025-11-01T07:47:50+13:00,523,-36.620071,174.773682
esp32_device_001,2025-11-01T07:47:55+13:00,523,-36.620693,174.773544
