dev_esp32,timestamp,altitude,latitude,longitude
esp32_device_001,2025-10-29T13:00:39+13:00,27,0.1,174.775864
esp32_device_001,2025-10-29T13:37:54+13:00,57.7,-36.604786,174.802521
esp32_device_001,2025-10-29T13:37:59+13:00,57.9,-36.60479,174.802521
esp32_device_001,2025-10-29T13:38:04+13:00,57.9,-36.604824,174.80249
esp32_device_001,2025-10-29T13:38:09+13:00,64.1,-36.604832,174.80249
esp32_device_001,2025-10-29T13:38:14+13:00,63.5,-36.604836,174.80249
esp32_device_001,2025-10-29T13:38:19+13:00,63.5,-36.604839,174.80249
esp32_device_001,2025-10-29T13:38:24+13:00,63.5,-36.604843,174.80249
esp32_device_001,2025-10-29T13:38:29+13:00,63.5,-36.604843,174.802475
esp32_device_001,2025-10-29T13:38:34+13:00,63.5,-36.604843,174.80249
esp32_device_001,2025-10-29T13:38:37+13:00,63.5,-36.604839,174.80249
esp32_device_001,2025-10-29T13:38:42+13:00,63.5,-36.604832,174.80249
esp32_device_001,2025-10-29T13:38:47+13:00,63.5,-36.604805,174.802551
esp32_device_001,2025-10-29T13:38:52+13:00,63.5,-36.604771,174.802612
esp32_device_001,2025-10-29T13:38:57+13:00,63.5,-36.604748,174.802673
esp32_device_001,2025-10-29T13:39:02+13:00,63.5,-36.60471,174.802704
esp32_device_001,2025-10-29T13:39:07+13:00,63.5,-36.604553,174.802612
esp32_device_001,2025-10-29T13:39:12+13:00,63.5,-36.604229,174.802429
esp32_device_001,2025-10-29T13:39:17+13:00,63.5,-36.60387,174.802216
esp32_device_001,2025-10-29T13:39:22+13:00,63.5,-36.603672,174.802078
esp32_device_001,2025-10-29T13:39:27+13:00,63.5,-36.603561,174.801651
esp32_device_001,2025-10-29T13:39:32+13:00,63.5,-36.603405,174.801025
esp32_device_001,2025-10-29T13:39:37+13:00,63.5,-36.603233,174.800323
esp32_device_001,2025-10-29T13:39:42+13:00,63.5,-36.603081,174.799622
esp32_device_001,2025-10-29T13:39:47+13:00,63.5,-36.603294,174.798965
esp32_device_001,2025-10-29T13:39:52+13:00,63.5,-36.603653,174.798309
esp32_device_001,2025-10-29T13:39:57+13:00,63.5,-36.604012,174.797653
esp32_device_001,2025-10-29T13:40:02+13:00,63.5,-36.604366,174.796982
esp32_device_001,2025-10-29T13:40:07+13:00,63.5,-36.604691,174.796326
esp32_device_001,2025-10-29T13:40:12+13:00,63.5,-36.604851,174.795578
esp32_device_001,2025-10-29T13:40:17+13:00,63.5,-36.605007,174.7948
esp32_device_001,2025-10-29T13:40:22+13:00,63.5,-36.605164,174.794006
esp32_device_001,2025-10-29T13:40:27+13:00,63.5,-36.605152,174.793182
esp32_device_001,2025-10-29T13:40:32+13:00,63.5,-36.605061,174.792358
esp32_device_001,2025-10-29T13:40:37+13:00,63.5,-36.604954,174.791519
esp32_device_001,2025-10-29T13:40:42+13:00,63.5,-36.604877,174.790634
esp32_device_001,2025-10-29T13:40:47+13:00,63.5,-36.604942,174.789749
esp32_device_001,2025-10-29T13:40:52+13:00,63.5,-36.605057,174.788879
esp32_device_001,2025-10-29T13:40:57+13:00,63.5,-36.605167,174.78804
esp32_device_001,2025-10-29T13:41:02+13:00,63.5,-36.605278,174.787186
esp32_device_001,2025-10-29T13:41:07+13:00,63.5,-36.605515,174.786423
esp32_device_001,2025-10-29T13:41:12+13:00,63.5,-36.606014,174.785873
esp32_device_001,2025-10-29T13:41:17+13:00,63.5,-36.606579,174.785385
esp32_device_001,2025-10-29T13:41:22+13:00,63.5,-36.607117,174.784882
esp32_device_001,2025-10-29T13:41:27+13:00,63.5,-36.607681,174.784378
esp32_device_001,2025-10-29T13:41:32+13:00,63.5,-36.60828,174.783844
esp32_device_001,2025-10-29T13:41:37+13:00,63.5,-36.608902,174.783279
esp32_device_001,2025-10-29T13:41:42+13:00,63.5,-36.609463,174.782669
esp32_device_001,2025-10-29T13:41:47+13:00,63.5,-36.609798,174.78186
esp32_device_001,2025-10-29T13:41:52+13:00,63.5,-36.610104,174.781021
