dev_esp32,timestamp,altitude,latitude,longitude
esp32_device_001,2025-11-08T07:44:31+13:00,58.3,-36.604794,174.80246
esp32_device_001,2025-11-08T07:44:36+13:00,47.9,-36.60479,174.80246
esp32_device_001,2025-11-08T07:44:41+13:00,46.6,-36.604786,174.802475
esp32_device_001,2025-11-08T07:44:46+13:00,45.2,-36.60479,174.802475
esp32_device_001,2025-11-08T07:44:51+13:00,45.2,-36.604805,174.802475
esp32_device_001,2025-11-08T07:44:56+13:00,45.2,-36.604813,174.80249
esp32_device_001,2025-11-08T07:45:01+13:00,44.8,-36.604813,174.80249
esp32_device_001,2025-11-08T07:45:06+13:00,44.3,-36.604813,174.80249
esp32_device_001,2025-11-08T07:45:11+13:00,44,-36.604813,174.80249
esp32_device_001,2025-11-08T07:45:16+13:00,44.2,-36.604816,174.80249
esp32_device_001,2025-11-08T07:45:21+13:00,43.9,-36.60482,174.80249
esp32_device_001,2025-11-08T07:45:26+13:00,44.1,-36.60482,174.80249
esp32_device_001,2025-11-08T07:45:31+13:00,44.2,-36.60482,174.80249
esp32_device_001,2025-11-08T07:45:36+13:00,44.2,-36.60482,174.80249
esp32_device_001,2025-11-08T07:45:41+13:00,44.7,-36.604816,174.80249
esp32_device_001,2025-11-08T07:45:46+13:00,44.6,-36.604816,174.80249
esp32_device_001,2025-11-08T07:45:51+13:00,45,-36.604816,174.802475
esp32_device_001,2025-11-08T07:45:56+13:00,45.3,-36.60482,174.80249
esp32_device_001,2025-11-08T07:46:01+13:00,45.5,-36.60482,174.80249
esp32_device_001,2025-11-08T07:46:06+13:00,45.8,-36.604816,174.802475
esp32_device_001,2025-11-08T07:46:11+13:00,46.5,-36.60482,174.802475
esp32_device_001,2025-11-08T07:46:16+13:00,46.9,-36.604824,174.802475
esp32_device_001,2025-11-08T07:46:21+13:00,47,-36.604828,174.80249
esp32_device_001,2025-11-08T07:46:26+13:00,46.9,-36.604832,174.80249
esp32_device_001,2025-11-08T07:46:31+13:00,47.1,-36.604836,174.80249
esp32_device_001,2025-11-08T07:46:36+13:00,47.5,-36.604836,174.80249
esp32_device_001,2025-11-08T07:46:41+13:00,47.2,-36.604832,174.802475
esp32_device_001,2025-11-08T07:46:46+13:00,47.1,-36.604832,174.802475
esp32_device_001,2025-11-08T07:46:51+13:00,46.9,-36.604832,174.802475
esp32_device_001,2025-11-08T07:46:56+13:00,47,-36.604832,174.802475
esp32_device_001,2025-11-08T07:47:01+13:00,47,-36.604832,174.80249
esp32_device_001,2025-11-08T07:47:06+13:00,46.8,-36.604836,174.80249
esp32_device_001,2025-11-08T07:47:11+13:00,46.7,-36.604836,174.80249
esp32_device_001,2025-11-08T07:47:16+13:00,46.6,-36.604836,174.80249
esp32_device_001,2025-11-08T07:47:21+13:00,46.8,-36.604836,174.802475
esp32_device_001,2025-11-08T07:47:26+13:00,47.4,-36.604839,174.802475
esp32_device_001,2025-11-08T07:47:31+13:00,48.1,-36.604839,174.802475
esp32_device_001,2025-11-08T07:47:36+13:00,48.2,-36.604839,174.802475
esp32_device_001,2025-11-08T07:47:41+13:00,48.2,-36.604836,174.802475
esp32_device_001,2025-11-08T07:47:46+13:00,48.5,-36.604836,174.802475
esp32_device_001,2025-11-08T07:47:51+13:00,48.3,-36.604832,174.802475
esp32_device_001,2025-11-08T07:47:56+13:00,48.3,-36.604832,174.802475
esp32_device_001,2025-11-08T07:48:01+13:00,48.2,-36.604832,174.802475
esp32_device_001,2025-11-08T07:48:06+13:00,48.4,-36.604832,174.802475
esp32_device_001,2025-11-08T07:48:11+13:00,48.2,-36.604836,174.802475
esp32_device_001,2025-11-08T07:48:16+13:00,48.4,-36.604836,174.802475
esp32_device_001,2025-11-08T07:48:21+13:00,48.7,-36.604839,174.802475
esp32_device_001,2025-11-08T07:48:26+13:00,48.6,-36.604839,174.802475
