dev_esp32,timestamp,altitude,latitude,longitude,journey_id
esp32_device_001,2025-11-01T07:41:07+13:00,47.8,-36.604862,174.802582,1
esp32_device_001,2025-11-01T07:41:10+13:00,42.9,-36.604874,174.802612,1
esp32_device_001,2025-11-01T07:41:15+13:00,40.8,-36.604881,174.802628,1
esp32_device_001,2025-11-01T07:41:20+13:00,43.2,-36.604889,174.802628,1
esp32_device_001,2025-11-01T07:41:25+13:00,45.3,-36.604889,174.802597,1
esp32_device_001,2025-11-01T07:41:30+13:00,47.8,-36.604877,174.802582,1
esp32_device_001,2025-11-01T07:41:35+13:00,52.2,-36.60487,174.802536,1
esp32_device_001,2025-11-01T07:41:40+13:00,52.7,-36.604866,174.802536,1
esp32_device_001,2025-11-01T07:41:45+13:00,52.9,-36.604866,174.802536,1
esp32_device_001,2025-11-01T07:41:50+13:00,52.7,-36.604866,174.802536,1
esp32_device_001,2025-11-01T07:41:55+13:00,52.3,-36.604866,174.802536,1
esp32_device_001,2025-11-01T07:42:00+13:00,52.5,-36.604866,174.802536,1
esp32_device_001,2025-11-01T07:42:05+13:00,52.9,-36.60487,174.802536,1
esp32_device_001,2025-11-01T07:42:10+13:00,53.3,-36.60487,174.802536,1
esp32_device_001,2025-11-01T07:42:15+13:00,53.2,-36.60487,174.802536,1
esp32_device_001,2025-11-01T07:42:20+13:00,53.4,-36.60487,174.802536,1
esp32_device_001,2025-11-01T07:42:25+13:00,53.6,-36.60487,174.802536,1
esp32_device_001,2025-11-01T07:42:30+13:00,53.6,-36.604874,174.802536,1
esp32_device_001,2025-11-01T07:42:35+13:00,53.3,-36.604877,174.802536,1
esp32_device_001,2025-11-01T07:42:40+13:00,53.1,-36.604881,174.802536,1
esp32_device_001,2025-11-01T07:42:45+13:00,53.4,-36.604881,174.802536,1
esp32_device_001,2025-11-01T07:42:50+13:00,54.1,-36.604855,174.802597,1
esp32_device_001,2025-11-01T07:42:55+13:00,55.7,-36.604786,174.802658,1
esp32_device_001,2025-11-01T07:43:00+13:00,56,-36.604748,174.802704,1
esp32_device_001,2025-11-01T07:43:05+13:00,55.8,-36.604698,174.802719,1
esp32_device_001,2025-11-01T07:43:10+13:00,55.2,-36.604507,174.802612,1
esp32_device_001,2025-11-01T07:43:15+13:00,54.5,-36.604156,174.802399,1
esp32_device_001,2025-11-01T07:43:20+13:00,54.2,-36.603813,174.8022,1
esp32_device_001,2025-11-01T07:43:25+13:00,53.3,-36.603653,174.802078,1
esp32_device_001,2025-11-01T07:43:30+13:00,51.8,-36.60355,174.801666,1
esp32_device_001,2025-11-01T07:43:35+13:00,51.8,-36.603409,174.801041,1
esp32_device_001,2025-11-01T07:43:40+13:00,51.8,-36.603226,174.800293,1
esp32_device_001,2025-11-01T07:43:45+13:00,51.8,-36.603096,174.799576,1
esp32_device_001,2025-11-01T07:43:50+13:00,51.8,-36.60334,174.79892,1
esp32_device_001,2025-11-01T07:43:55+13:00,51.8,-36.603691,174.798264,1
esp32_device_001,2025-11-01T07:44:00+13:00,51.8,-36.604046,174.797592,1
esp32_device_001,2025-11-01T07:44:05+13:00,51.8,-36.604401,174.796936,1
esp32_device_001,2025-11-01T07:44:10+13:00,51.8,-36.60471,174.796249,1
esp32_device_001,2025-11-01T07:44:15+13:00,51.8,-36.604866,174.795517,1
esp32_device_001,2025-11-01T07:44:20+13:00,51.8,-36.605007,174.794785,1
esp32_device_001,2025-11-01T07:44:25+13:00,51.8,-36.605152,174.794037,1
esp32_device_001,2025-11-01T07:44:30+13:00,51.8,-36.605156,174.793259,1
esp32_device_001,2025-11-01T07:44:35+13:00,51.8,-36.605061,174.79245,1
esp32_device_001,2025-11-01T07:44:40+13:00,51.8,-36.604961,174.791611,1
esp32_device_001,2025-11-01T07:44:45+13:00,51.8,-36.604877,174.790848,1
esp32_device_001,2025-11-01T07:44:50+13:00,51.8,-36.604908,174.790054,1
esp32_device_001,2025-11-01T07:44:55+13:00,51.8,-36.605015,174.789261,1
esp32_device_001,2025-11-01T07:45:00+13:00,51.8,-36.605118,174.788452,1
esp32_device_001,2025-11-01T07:45:05+13:00,51.8,-36.605213,174.787689,1
esp32_device_001,2025-11-01T07:45:10+13:00,51.8,-36.605324,174.786942,1
esp32_device_001,2025-11-01T07:45:15+13:00,51.8,-36.60561,174.786301,1
esp32_device_001,2025-11-01T07:45:20+13:00,51.8,-36.606079,174.785843,1
esp32_device_001,2025-11-01T07:45:25+13:00,51.8,-36.606571,174.7854,1
esp32_device_001,2025-11-01T07:45:30+13:00,51.8,-36.607063,174.784943,1
esp32_device_001,2025-11-01T07:45:35+13:00,51.8,-36.607605,174.784454,1
esp32_device_001,2025-11-01T07:45:40+13:00,51.8,-36.608204,174.78392,1
esp32_device_001,2025-11-01T07:45:45+13:00,51.8,-36.608822,174.783371,1
esp32_device_001,2025-11-01T07:45:50+13:00,51.8,-36.609371,174.782822,1
esp32_device_001,2025-11-01T07:45:55+13:00,51.8,-36.609718,174.782074,1
esp32_device_001,2025-11-01T07:46:00+13:00,51.8,-36.609982,174.781281,1
esp32_device_001,2025-11-01T07:46:05+13:00,51.8,-36.610363,174.78067,1
esp32_device_001,2025-11-01T07:46:10+13:00,51.8,-36.610901,174.78035,1
esp32_device_001,2025-11-01T07:46:15+13:00,51.8,-36.61137,174.780045,1
esp32_device_001,2025-11-01T07:46:20+13:00,51.8,-36.611668,174.779739,1
esp32_device_001,2025-11-01T07:46:25+13:00,51.8,-36.611774,174.77948,1
esp32_device_001,2025-11-01T07:46:30+13:00,51.8,-36.611866,174.778946,1
esp32_device_001,2025-11-01T07:46:35+13:00,51.8,-36.612011,174.778275,1
esp32_device_001,2025-11-01T07:46:40+13:00,51.8,-36.612255,174.777603,1
esp32_device_001,2025-11-01T07:46:45+13:00,51.8,-36.612583,174.776947,1
esp32_device_001,2025-11-01T07:46:50+13:00,51.8,-36.612911,174.776291,1
esp32_device_001,2025-11-01T07:46:55+13:00,51.8,-36.613262,174.775635,1
esp32_device_001,2025-11-01T07:47:00+13:00,51.8,-36.61377,174.775146,1
esp32_device_001,2025-11-01T07:47:05+13:00,51.8,-36.614426,174.774948,1
esp32_device_001,2025-11-01T07:47:10+13:00,51.8,-36.61512,174.774933,1
esp32_device_001,2025-11-01T07:47:15+13:00,51.8,-36.615765,174.774719,1
esp32_device_001,2025-11-01T07:47:20+13:00,51.8,-36.616352,174.774307,1
esp32_device_001,2025-11-01T07:47:25+13:00,51.8,-36.616959,174.774017,1
esp32_device_001,2025-11-01T07:47:30+13:00,51.8,-36.61758,174.774017,1
esp32_device_001,2025-11-01T07:47:35+13:00,51.8,-36.618195,174.774048,1
esp32_device_001,2025-11-01T07:47:40+13:00,51.8,-36.618832,174.774002,1
esp32_device_001,2025-11-01T07:47:45+13:00,523,-36.619442,174.773804,1
esp32_device_001,2025-11-01T07:47:50+13:00,523,-36.620071,174.773682,1
esp32_device_001,2025-11-01T07:47:55+13:00,523,-36.620693,174.773544,1
esp32_device_001,2025-11-01T07:48:00+13:00,523,-36.621201,174.773193,1
esp32_device_001,2025-11-01T07:48:05+13:00,523,-36.62159,174.772598,1
esp32_device_001,2025-11-01T07:48:10+13:00,523,-36.622047,174.772141,1
esp32_device_001,2025-11-01T07:48:15+13:00,523,-36.622505,174.771683,1
esp32_device_001,2025-11-01T07:48:20+13:00,523,-36.622978,174.771179,1
esp32_device_001,2025-11-01T07:48:25+13:00,523,-36.623474,174.770676,1
esp32_device_001,2025-11-01T07:48:30+13:00,523,-36.623951,174.770172,1
esp32_device_001,2025-11-01T07:48:35+13:00,523,-36.624489,174.769852,1
esp32_device_001,2025-11-01T07:48:40+13:00,523,-36.625111,174.769699,1
esp32_device_001,2025-11-01T07:48:45+13:00,523,-36.625755,174.769562,1
esp32_device_001,2025-11-01T07:48:50+13:00,523,-36.626396,174.769409,1
esp32_device_001,2025-11-01T07:48:55+13:00,523,-36.62706,174.769302,1
esp32_device_001,2025-11-01T07:49:00+13:00,523,-36.627716,174.769211,1
esp32_device_001,2025-11-01T07:49:05+13:00,523,-36.628242,174.768799,1
esp32_device_001,2025-11-01T07:49:10+13:00,523,-36.628578,174.768051,1
esp32_device_001,2025-11-01T07:49:15+13:00,523,-36.629169,174.767593,1
esp32_device_001,2025-11-01T07:49:20+13:00,523,-36.629726,174.767166,1
esp32_device_001,2025-11-01T07:49:25+13:00,523,-36.630051,174.766495,1
esp32_device_001,2025-11-01T07:49:30+13:00,523,-36.630291,174.765732,1
esp32_device_001,2025-11-01T07:49:35+13:00,523,-36.630615,174.764999,1
esp32_device_001,2025-11-01T07:49:40+13:00,523,-36.630932,174.764328,1
esp32_device_001,2025-11-01T07:49:45+13:00,523,-36.631313,174.763931,1
esp32_device_001,2025-11-01T07:49:50+13:00,523,-36.631855,174.763794,1
esp32_device_001,2025-11-01T07:49:55+13:00,523,-36.63245,174.763733,1
esp32_device_001,2025-11-01T07:50:00+13:00,523,-36.633064,174.763657,1
esp32_device_001,2025-11-01T07:50:05+13:00,523,-36.633656,174.76358,1
esp32_device_001,2025-11-01T07:50:10+13:00,523,-36.634235,174.763504,1
esp32_device_001,2025-11-01T07:50:15+13:00,523,-36.634796,174.763382,1
esp32_device_001,2025-11-01T07:50:20+13:00,523,-36.635265,174.763031,1
esp32_device_001,2025-11-01T07:50:25+13:00,523,-36.635735,174.76265,1
esp32_device_001,2025-11-01T07:50:30+13:00,523,-36.636234,174.762299,1
esp32_device_001,2025-11-01T07:50:35+13:00,523,-36.636749,174.761917,1
