dev_esp32,timestamp,altitude,latitude,longitude,journey_id
esp32_device_001,2025-07-07T13:35:04+12:00,0,-36.604809,174.802597,1
esp32_device_001,2025-07-07T13:35:13+12:00,68.5,-36.604797,174.802612,1
esp32_device_001,2025-07-07T13:35:18+12:00,71.3,-36.60479,174.802628,1
esp32_device_001,2025-07-07T13:35:23+12:00,73.4,-36.604786,174.802628,1
esp32_device_001,2025-07-07T13:35:28+12:00,72.7,-36.604782,174.802612,1
esp32_device_001,2025-07-07T13:35:33+12:00,70.3,-36.604782,174.802597,1
esp32_device_001,2025-07-07T13:36:38+12:00,58.4,-36.604767,174.802582,1
esp32_device_001,2025-07-07T13:36:43+12:00,57.3,-36.604767,174.802582,1
esp32_device_001,2025-07-07T13:36:48+12:00,56.9,-36.604771,174.802582,1
esp32_device_001,2025-07-07T13:36:53+12:00,56.8,-36.604771,174.802582,1
esp32_device_001,2025-07-07T13:36:58+12:00,56.5,-36.604774,174.802582,1
esp32_device_001,2025-07-07T13:37:03+12:00,56.7,-36.604774,174.802582,1
esp32_device_001,2025-07-07T13:37:53+12:00,59.9,-36.604782,174.802597,1
esp32_device_001,2025-07-07T13:38:59+12:00,52.6,-36.604774,174.802612,1
esp32_device_001,2025-07-07T13:39:07+12:00,52.3,-36.604771,174.802612,1
esp32_device_001,2025-07-07T13:39:12+12:00,52.3,-36.604771,174.802612,1
esp32_device_001,2025-07-07T13:39:17+12:00,52.2,-36.604767,174.802612,1
esp32_device_001,2025-07-07T13:39:22+12:00,52.2,-36.604767,174.802612,1
esp32_device_001,2025-07-07T13:39:27+12:00,51.9,-36.604767,174.802597,1
esp32_device_001,2025-07-07T13:39:32+12:00,51.4,-36.604771,174.802597,1
esp32_device_001,2025-07-07T13:39:37+12:00,52,-36.604771,174.802597,1
esp32_device_001,2025-07-07T13:39:42+12:00,52.1,-36.604771,174.802597,1
esp32_device_001,2025-07-07T13:39:47+12:00,52.3,-36.604774,174.802597,1
esp32_device_001,2025-07-07T13:39:52+12:00,52.7,-36.604774,174.802582,1
esp32_device_001,2025-07-07T13:39:57+12:00,53.2,-36.604778,174.802582,1
esp32_device_001,2025-07-07T13:40:02+12:00,53.1,-36.604782,174.802582,1
esp32_device_001,2025-07-07T13:40:07+12:00,52.9,-36.604786,174.802567,1
esp32_device_001,2025-07-07T13:40:12+12:00,52.7,-36.60479,174.802567,1
esp32_device_001,2025-07-07T13:40:17+12:00,52.9,-36.604794,174.802567,1
esp32_device_001,2025-07-07T13:40:22+12:00,53.2,-36.604794,174.802567,1
esp32_device_001,2025-07-07T13:40:27+12:00,53.2,-36.604797,174.802567,1
esp32_device_001,2025-07-07T13:40:32+12:00,53.5,-36.604801,174.802551,1
esp32_device_001,2025-07-07T13:40:37+12:00,54.3,-36.604809,174.802551,1
esp32_device_001,2025-07-07T13:40:42+12:00,55.5,-36.604809,174.802551,1
esp32_device_001,2025-07-07T13:40:47+12:00,56.4,-36.604813,174.802551,1
esp32_device_001,2025-07-07T13:40:52+12:00,57.2,-36.604813,174.802551,1
esp32_device_001,2025-07-07T13:40:57+12:00,57.5,-36.604816,174.802536,1
esp32_device_001,2025-07-07T13:41:02+12:00,57.9,-36.604816,174.802536,1
esp32_device_001,2025-07-07T13:41:07+12:00,57.9,-36.604813,174.802551,1
esp32_device_001,2025-07-07T13:41:12+12:00,58.1,-36.604813,174.802551,1
esp32_device_001,2025-07-07T13:41:17+12:00,57.9,-36.604809,174.802551,1
esp32_device_001,2025-07-07T13:41:22+12:00,57.4,-36.604805,174.802551,1
esp32_device_001,2025-07-07T13:41:27+12:00,56.6,-36.604805,174.802551,1
esp32_device_001,2025-07-07T13:41:32+12:00,55.7,-36.604805,174.802551,1
esp32_device_001,2025-07-07T13:41:37+12:00,55.6,-36.604805,174.802551,1
esp32_device_001,2025-07-07T13:41:42+12:00,55.6,-36.604805,174.802551,1
esp32_device_001,2025-07-07T13:41:47+12:00,56.1,-36.604801,174.802551,1
esp32_device_001,2025-07-07T13:41:52+12:00,56.6,-36.604801,174.802551,1
esp32_device_001,2025-07-07T13:41:57+12:00,56.5,-36.604801,174.802551,1
esp32_device_001,2025-07-07T13:42:28+12:00,60.2,-36.604801,174.802536,1
esp32_device_001,2025-07-07T13:42:33+12:00,60.4,-36.60479,174.802551,1
esp32_device_001,2025-07-07T13:42:38+12:00,59.6,-36.604794,174.802551,1
esp32_device_001,2025-07-07T13:42:43+12:00,59.1,-36.604786,174.802551,1
esp32_device_001,2025-07-07T13:42:48+12:00,58.9,-36.60479,174.802551,1
esp32_device_001,2025-07-07T13:42:53+12:00,58.6,-36.604786,174.802551,1
esp32_device_001,2025-07-07T13:42:58+12:00,58,-36.604786,174.802567,1
esp32_device_001,2025-07-07T13:43:03+12:00,56.8,-36.60479,174.802567,1
esp32_device_001,2025-07-07T13:43:08+12:00,56.1,-36.604794,174.802567,1
esp32_device_001,2025-07-07T13:43:13+12:00,56,-36.604797,174.802567,1
esp32_device_001,2025-07-07T13:43:18+12:00,55.7,-36.604801,174.802567,1
esp32_device_001,2025-07-07T13:43:23+12:00,56,-36.604801,174.802567,1
esp32_device_001,2025-07-07T13:43:28+12:00,56.9,-36.604801,174.802567,1
esp32_device_001,2025-07-07T13:43:33+12:00,57.1,-36.604801,174.802567,1
esp32_device_001,2025-07-07T13:43:38+12:00,57.3,-36.604801,174.802567,1
esp32_device_001,2025-07-07T13:43:43+12:00,57.3,-36.604801,174.802551,1
