dev_esp32,timestamp,altitude,latitude,longitude,journey_id
esp32_device_001,2026-05-18T12:00:04+12:00,52.3,-36.604744,174.802551,1
esp32_device_001,2026-05-18T12:00:09+12:00,52.2,-36.60474,174.802551,1
esp32_device_001,2026-05-18T12:00:14+12:00,51.6,-36.604755,174.802582,1
esp32_device_001,2026-05-18T12:00:19+12:00,50.9,-36.604778,174.802628,1
esp32_device_001,2026-05-18T12:00:24+12:00,50.1,-36.604805,174.802673,1
esp32_device_001,2026-05-18T12:00:29+12:00,50.1,-36.604809,174.802689,1
esp32_device_001,2026-05-18T12:01:34+12:00,54.2,-36.604702,174.80249,1
esp32_device_001,2026-05-18T12:01:39+12:00,54.3,-36.604702,174.80249,1
esp32_device_001,2026-05-18T12:01:44+12:00,54.4,-36.604706,174.80249,1
esp32_device_001,2026-05-18T12:01:49+12:00,54,-36.604717,174.802505,1
esp32_device_001,2026-05-18T12:01:54+12:00,53.5,-36.604725,174.802536,1
esp32_device_001,2026-05-18T12:01:59+12:00,52.6,-36.604733,174.802551,1
esp32_device_001,2026-05-18T12:02:04+12:00,52.7,-36.60474,174.802551,1
esp32_device_001,2026-05-18T12:02:09+12:00,52.6,-36.60474,174.802551,1
esp32_device_001,2026-05-18T12:02:14+12:00,52,-36.604725,174.802536,1
esp32_device_001,2026-05-18T12:02:19+12:00,51.3,-36.604729,174.802536,1
esp32_device_001,2026-05-18T12:02:24+12:00,51.4,-36.604729,174.802536,1
esp32_device_001,2026-05-18T12:02:29+12:00,51.2,-36.604736,174.802551,1
esp32_device_001,2026-05-18T12:02:34+12:00,51.3,-36.604755,174.802582,1
esp32_device_001,2026-05-18T12:02:39+12:00,51.3,-36.604778,174.802628,1
esp32_device_001,2026-05-18T12:02:44+12:00,51.4,-36.604782,174.802628,1
esp32_device_001,2026-05-18T12:02:49+12:00,52,-36.604786,174.802628,1
esp32_device_001,2026-05-18T12:02:54+12:00,52.2,-36.604782,174.802628,1
esp32_device_001,2026-05-18T12:02:59+12:00,52.3,-36.604786,174.802628,1
esp32_device_001,2026-05-18T12:03:04+12:00,52.3,-36.60479,174.802628,1
esp32_device_001,2026-05-18T12:03:09+12:00,52.4,-36.604794,174.802643,1
esp32_device_001,2026-05-18T12:03:14+12:00,52.2,-36.604797,174.802643,1
esp32_device_001,2026-05-18T12:03:19+12:00,52.2,-36.604794,174.802628,1
esp32_device_001,2026-05-18T12:03:24+12:00,52.2,-36.604786,174.802612,1
esp32_device_001,2026-05-18T12:03:29+12:00,52.2,-36.604786,174.802612,1
esp32_device_001,2026-05-18T12:03:34+12:00,52.1,-36.604782,174.802612,1
esp32_device_001,2026-05-18T12:03:39+12:00,52.4,-36.604786,174.802612,1
esp32_device_001,2026-05-18T12:03:44+12:00,52.2,-36.604786,174.802612,1
esp32_device_001,2026-05-18T12:03:49+12:00,52.2,-36.604782,174.802612,1
esp32_device_001,2026-05-18T12:03:54+12:00,52.1,-36.604782,174.802597,1
esp32_device_001,2026-05-18T12:03:59+12:00,52.1,-36.604774,174.802582,1
esp32_device_001,2026-05-18T12:04:04+12:00,52.4,-36.604767,174.802582,1
esp32_device_001,2026-05-18T12:04:09+12:00,52.3,-36.604771,174.802582,1
esp32_device_001,2026-05-18T12:04:14+12:00,52.3,-36.604763,174.802567,1
esp32_device_001,2026-05-18T12:04:19+12:00,52.3,-36.604763,174.802567,1
esp32_device_001,2026-05-18T12:04:24+12:00,52.2,-36.604759,174.802567,1
esp32_device_001,2026-05-18T12:04:29+12:00,52.2,-36.604759,174.802582,1
esp32_device_001,2026-05-18T12:04:34+12:00,52.2,-36.604763,174.802582,1
esp32_device_001,2026-05-18T12:04:39+12:00,52.1,-36.604763,174.802582,1
esp32_device_001,2026-05-18T12:04:44+12:00,52.2,-36.604763,174.802567,1
esp32_device_001,2026-05-18T12:04:49+12:00,52.1,-36.604736,174.802521,1
esp32_device_001,2026-05-18T12:04:54+12:00,52.3,-36.60471,174.802475,1
esp32_device_001,2026-05-18T12:04:59+12:00,52.6,-36.604675,174.802414,1
esp32_device_001,2026-05-18T12:05:04+12:00,53.3,-36.604622,174.802307,1
esp32_device_001,2026-05-18T12:05:09+12:00,54.1,-36.604603,174.802277,1
esp32_device_001,2026-05-18T12:05:14+12:00,54.6,-36.604633,174.802322,1
esp32_device_001,2026-05-18T12:05:19+12:00,54.8,-36.60463,174.802307,1
esp32_device_001,2026-05-18T12:05:24+12:00,54.8,-36.604637,174.802307,1
esp32_device_001,2026-05-18T12:05:29+12:00,54.9,-36.604637,174.802307,1
