dev_esp32,timestamp,altitude,latitude,longitude,journey_id
esp32_device_001,2026-05-20T10:02:13+12:00,68.6,-36.604778,174.802551,1
esp32_device_001,2026-05-20T10:02:23+12:00,64.5,-36.604733,174.802551,1
esp32_device_001,2026-05-20T10:02:28+12:00,62.9,-36.604721,174.802567,1
esp32_device_001,2026-05-20T10:02:33+12:00,62.4,-36.604717,174.802567,1
esp32_device_001,2026-05-20T10:02:38+12:00,62.4,-36.604717,174.802551,1
esp32_device_001,2026-05-20T10:02:43+12:00,62.5,-36.604717,174.802521,1
esp32_device_001,2026-05-20T10:02:48+12:00,62.4,-36.604717,174.802536,1
esp32_device_001,2026-05-20T10:02:53+12:00,62.2,-36.604717,174.802536,1
esp32_device_001,2026-05-20T10:02:58+12:00,62.8,-36.604725,174.802536,1
esp32_device_001,2026-05-20T10:03:03+12:00,63.2,-36.604729,174.802521,1
esp32_device_001,2026-05-20T10:03:08+12:00,63.3,-36.604736,174.802536,1
esp32_device_001,2026-05-20T10:03:13+12:00,63.9,-36.604744,174.802521,1
esp32_device_001,2026-05-20T10:03:18+12:00,62.9,-36.604752,174.802521,1
esp32_device_001,2026-05-20T10:03:23+12:00,62.8,-36.604748,174.802536,1
esp32_device_001,2026-05-20T10:03:28+12:00,62.9,-36.60474,174.802551,1
esp32_device_001,2026-05-20T10:03:33+12:00,62.6,-36.604744,174.802567,1
esp32_device_001,2026-05-20T10:03:38+12:00,63.2,-36.60474,174.802567,1
esp32_device_001,2026-05-20T10:03:43+12:00,63.4,-36.604744,174.802567,1
esp32_device_001,2026-05-20T10:03:48+12:00,64.5,-36.60474,174.802567,1
esp32_device_001,2026-05-20T10:03:53+12:00,65.4,-36.60474,174.802551,1
esp32_device_001,2026-05-20T10:03:58+12:00,66.5,-36.604721,174.802551,1
esp32_device_001,2026-05-20T10:04:03+12:00,67.7,-36.604733,174.802567,1
esp32_device_001,2026-05-20T10:04:08+12:00,67.1,-36.604736,174.802582,1
esp32_device_001,2026-05-20T10:04:13+12:00,67.5,-36.604733,174.802567,1
esp32_device_001,2026-05-20T10:04:18+12:00,66.3,-36.604721,174.802582,1
esp32_device_001,2026-05-20T10:04:23+12:00,65.7,-36.604733,174.802582,1
esp32_device_001,2026-05-20T10:04:28+12:00,65.6,-36.604717,174.802582,1
esp32_device_001,2026-05-20T10:04:33+12:00,64.2,-36.60474,174.802567,1
esp32_device_001,2026-05-20T10:04:38+12:00,62.3,-36.604755,174.802551,1
esp32_device_001,2026-05-20T10:04:43+12:00,60.5,-36.604771,174.802551,1
esp32_device_001,2026-05-20T10:04:48+12:00,60.3,-36.60474,174.802567,1
esp32_device_001,2026-05-20T10:04:53+12:00,60.6,-36.604759,174.802551,1
esp32_device_001,2026-05-20T10:04:58+12:00,60.3,-36.604782,174.802536,1
esp32_device_001,2026-05-20T10:05:03+12:00,59.1,-36.604778,174.802536,1
esp32_device_001,2026-05-20T10:05:08+12:00,57,-36.604786,174.802536,1
esp32_device_001,2026-05-20T10:05:13+12:00,55.1,-36.604805,174.802536,1
esp32_device_001,2026-05-20T10:05:18+12:00,56,-36.604847,174.802505,1
esp32_device_001,2026-05-20T10:05:23+12:00,56.4,-36.604862,174.802505,1
esp32_device_001,2026-05-20T10:05:28+12:00,55.5,-36.604866,174.802505,1
esp32_device_001,2026-05-20T10:05:33+12:00,54,-36.60487,174.802505,1
esp32_device_001,2026-05-20T10:05:38+12:00,52.4,-36.604862,174.802505,1
esp32_device_001,2026-05-20T10:05:43+12:00,49.6,-36.60487,174.802505,1
esp32_device_001,2026-05-20T10:05:48+12:00,47.4,-36.604862,174.802505,1
esp32_device_001,2026-05-20T10:05:53+12:00,46,-36.604851,174.802505,1
esp32_device_001,2026-05-20T10:05:58+12:00,44.9,-36.604847,174.802505,1
esp32_device_001,2026-05-20T10:06:03+12:00,43.6,-36.604836,174.802505,1
esp32_device_001,2026-05-20T10:06:08+12:00,43.2,-36.604836,174.802505,1
esp32_device_001,2026-05-20T10:06:13+12:00,42.1,-36.604855,174.802505,1
esp32_device_001,2026-05-20T10:06:18+12:00,41,-36.604843,174.802521,1
esp32_device_001,2026-05-20T10:06:23+12:00,41.1,-36.604832,174.802521,1
esp32_device_001,2026-05-20T10:06:28+12:00,41,-36.604836,174.802521,1
esp32_device_001,2026-05-20T10:06:33+12:00,41.5,-36.604839,174.802551,1
esp32_device_001,2026-05-20T10:06:38+12:00,41.3,-36.604843,174.802551,1
esp32_device_001,2026-05-20T10:06:43+12:00,41.2,-36.604851,174.802551,1
esp32_device_001,2026-05-20T10:06:48+12:00,41.1,-36.6049,174.802551,1
esp32_device_001,2026-05-20T10:06:53+12:00,41.5,-36.604923,174.802536,1
esp32_device_001,2026-05-20T10:06:58+12:00,41.5,-36.605068,174.802475,1
esp32_device_001,2026-05-20T10:07:03+12:00,41.3,-36.605186,174.802414,1
esp32_device_001,2026-05-20T10:07:08+12:00,41.2,-36.605137,174.802414,1
esp32_device_001,2026-05-20T10:07:13+12:00,42.1,-36.605091,174.802429,1
esp32_device_001,2026-05-20T10:07:18+12:00,41.3,-36.605042,174.802444,1
esp32_device_001,2026-05-20T10:07:23+12:00,41.8,-36.605022,174.80246,1
esp32_device_001,2026-05-20T10:07:28+12:00,42.7,-36.604984,174.802505,1
esp32_device_001,2026-05-20T10:07:33+12:00,44.2,-36.604946,174.802521,1
esp32_device_001,2026-05-20T10:07:38+12:00,44.7,-36.604923,174.802536,1
esp32_device_001,2026-05-20T10:07:43+12:00,44.7,-36.6049,174.802551,1
esp32_device_001,2026-05-20T10:07:48+12:00,45.2,-36.604897,174.802536,1
esp32_device_001,2026-05-20T10:07:53+12:00,43.4,-36.604889,174.802551,1
esp32_device_001,2026-05-20T10:07:58+12:00,42.2,-36.604897,174.802536,1
esp32_device_001,2026-05-20T10:08:03+12:00,41.7,-36.604885,174.802536,1
esp32_device_001,2026-05-20T10:08:08+12:00,42,-36.604866,174.802536,1
esp32_device_001,2026-05-20T10:08:13+12:00,40,-36.604874,174.802551,1
esp32_device_001,2026-05-20T10:08:18+12:00,36.7,-36.604862,174.802612,1
esp32_device_001,2026-05-20T10:08:23+12:00,36.6,-36.604851,174.802628,1
esp32_device_001,2026-05-20T10:08:28+12:00,36.3,-36.604847,174.802643,1
esp32_device_001,2026-05-20T10:08:33+12:00,35.9,-36.604836,174.802658,1
esp32_device_001,2026-05-20T10:08:38+12:00,35.4,-36.604836,174.802658,1
esp32_device_001,2026-05-20T10:08:43+12:00,34.7,-36.604851,174.802643,1
esp32_device_001,2026-05-20T10:08:48+12:00,34.1,-36.604851,174.802643,1
esp32_device_001,2026-05-20T10:08:53+12:00,24.2,-36.604874,174.802689,1
esp32_device_001,2026-05-20T10:08:58+12:00,7.4,-36.6049,174.80278,1
esp32_device_001,2026-05-20T10:09:03+12:00,-1.4,-36.604919,174.802795,1
esp32_device_001,2026-05-20T10:09:08+12:00,-10.2,-36.604927,174.802841,1
esp32_device_001,2026-05-20T10:09:13+12:00,-16.5,-36.604939,174.802856,1
