dev_esp32,timestamp,altitude,latitude,longitude,journey_id
esp32_device_001,2025-11-23T09:33:36+13:00,48.1,-36.604729,174.802521,1
esp32_device_001,2025-11-23T09:33:41+13:00,47.1,-36.604752,174.802505,1
esp32_device_001,2025-11-23T09:33:46+13:00,50,-36.604763,174.802505,1
esp32_device_001,2025-11-23T09:33:51+13:00,48.7,-36.604771,174.80249,1
esp32_device_001,2025-11-23T09:33:56+13:00,44.7,-36.604759,174.80249,1
esp32_device_001,2025-11-23T09:34:01+13:00,43.6,-36.604767,174.80249,1
esp32_device_001,2025-11-23T09:34:06+13:00,42.6,-36.60479,174.80249,1
esp32_device_001,2025-11-23T09:34:11+13:00,41.7,-36.604801,174.802475,1
esp32_device_001,2025-11-23T09:34:16+13:00,40.7,-36.604809,174.802475,1
esp32_device_001,2025-11-23T09:34:21+13:00,38.9,-36.604809,174.802475,1
esp32_device_001,2025-11-23T09:34:26+13:00,38.2,-36.604809,174.80246,1
esp32_device_001,2025-11-23T09:34:31+13:00,38.3,-36.604805,174.80246,1
esp32_device_001,2025-11-23T09:34:36+13:00,44.4,-36.604782,174.802521,1
esp32_device_001,2025-11-23T09:34:41+13:00,47.1,-36.604763,174.802582,1
esp32_device_001,2025-11-23T09:34:46+13:00,48.2,-36.60474,174.802628,1
esp32_device_001,2025-11-23T09:34:51+13:00,47.1,-36.60471,174.802689,1
esp32_device_001,2025-11-23T09:34:56+13:00,46.5,-36.604607,174.802628,1
esp32_device_001,2025-11-23T09:35:01+13:00,46.7,-36.604553,174.802597,1
esp32_device_001,2025-11-23T09:35:06+13:00,47.3,-36.604568,174.802597,1
esp32_device_001,2025-11-23T09:35:11+13:00,46.8,-36.60461,174.802612,1
esp32_device_001,2025-11-23T09:35:16+13:00,46.9,-36.604649,174.802628,1
esp32_device_001,2025-11-23T09:35:21+13:00,46.6,-36.604675,174.802643,1
esp32_device_001,2025-11-23T09:35:26+13:00,46.6,-36.604675,174.802643,1
esp32_device_001,2025-11-23T09:35:31+13:00,51.5,-36.604671,174.802643,1
esp32_device_001,2025-11-23T09:35:36+13:00,55.1,-36.604671,174.802643,1
esp32_device_001,2025-11-23T09:35:41+13:00,56.8,-36.604671,174.802658,1
esp32_device_001,2025-11-23T09:35:46+13:00,57.3,-36.604671,174.802658,1
esp32_device_001,2025-11-23T09:35:51+13:00,57.6,-36.604671,174.802658,1
esp32_device_001,2025-11-23T09:35:56+13:00,58.2,-36.604675,174.802658,1
esp32_device_001,2025-11-23T09:36:01+13:00,59,-36.604679,174.802658,1
