dev_esp32,timestamp,altitude,latitude,longitude
esp32_device_001,2025-06-21T00:01:08,41.6,-36.637871,174.751038
esp32_device_001,2025-06-21T00:01:19,47.9,-36.637352,174.750076
esp32_device_001,2025-06-21T00:01:24,51.2,-36.637131,174.74968
esp32_device_001,2025-06-21T00:01:29,54,-36.636868,174.749207
esp32_device_001,2025-06-21T00:01:34,54.4,-36.636585,174.748779
esp32_device_001,2025-06-21T00:01:39,53.1,-36.636276,174.748505
esp32_device_001,2025-06-21T00:01:44,52.7,-36.636097,174.748352
esp32_device_001,2025-06-21T00:01:49,53.4,-36.63607,174.748337
esp32_device_001,2025-06-21T00:01:54,51.4,-36.636078,174.748322
esp32_device_001,2025-06-21T00:01:59,49,-36.636101,174.748322
esp32_device_001,2025-06-21T00:02:04,47.9,-36.636066,174.748276
esp32_device_001,2025-06-21T00:02:09,50.2,-36.63583,174.748001
esp32_device_001,2025-06-21T00:02:14,44.4,-36.635468,174.747559
esp32_device_001,2025-06-21T00:02:19,38,-36.635269,174.746979
esp32_device_001,2025-06-21T00:02:24,35,-36.635235,174.746338
esp32_device_001,2025-06-21T00:02:29,32.7,-36.635197,174.745651
esp32_device_001,2025-06-21T00:02:34,30.3,-36.635155,174.744949
esp32_device_001,2025-06-21T00:02:39,26.8,-36.63512,174.744202
esp32_device_001,2025-06-21T00:02:44,23.3,-36.635094,174.743423
esp32_device_001,2025-06-21T00:02:49,20.8,-36.635059,174.742645
esp32_device_001,2025-06-21T00:02:54,19.3,-36.635029,174.741882
esp32_device_001,2025-06-21T00:02:59,19.2,-36.634964,174.74115
esp32_device_001,2025-06-21T00:03:04,18.5,-36.634789,174.740463
esp32_device_001,2025-06-21T00:03:09,18.8,-36.634464,174.739883
esp32_device_001,2025-06-21T00:03:14,21.1,-36.634079,174.739441
esp32_device_001,2025-06-21T00:03:19,24,-36.63369,174.739059
esp32_device_001,2025-06-21T00:03:24,26.9,-36.63324,174.738617
esp32_device_001,2025-06-21T00:03:29,30.3,-36.632767,174.738159
esp32_device_001,2025-06-21T00:03:34,33.5,-36.632298,174.73764
esp32_device_001,2025-06-21T00:03:39,37.9,-36.631897,174.737061
esp32_device_001,2025-06-21T00:03:44,41.9,-36.631519,174.736465
esp32_device_001,2025-06-21T00:03:49,45.9,-36.631172,174.735825
esp32_device_001,2025-06-21T00:03:54,49.1,-36.630947,174.735138
esp32_device_001,2025-06-21T00:03:59,47.9,-36.630699,174.734558
esp32_device_001,2025-06-21T00:04:04,44.1,-36.630329,174.734039
esp32_device_001,2025-06-21T00:04:09,33.9,-36.62991,174.733521
esp32_device_001,2025-06-21T00:04:14,26,-36.629498,174.733032
esp32_device_001,2025-06-21T00:04:19,19.9,-36.629147,174.73262
esp32_device_001,2025-06-21T00:04:24,17.1,-36.62888,174.732147
esp32_device_001,2025-06-21T00:04:29,17.3,-36.628674,174.731644
esp32_device_001,2025-06-21T00:04:34,18.8,-36.628433,174.731079
esp32_device_001,2025-06-21T00:04:39,24.8,-36.628201,174.730438
esp32_device_001,2025-06-21T00:04:44,30,-36.628078,174.729736
esp32_device_001,2025-06-21T00:04:49,35.4,-36.628002,174.729019
esp32_device_001,2025-06-21T00:04:54,41.7,-36.627811,174.728348
