dev_esp32,timestamp,altitude,latitude,longitude
esp32_device_001,2025-06-20T23:43:10,57,-36.60479,174.802536
esp32_device_001,2025-06-20T23:43:15,57.4,-36.604786,174.802536
esp32_device_001,2025-06-20T23:43:20,58.1,-36.604782,174.802536
esp32_device_001,2025-06-20T23:43:25,58.6,-36.604778,174.802536
esp32_device_001,2025-06-20T23:43:30,60.1,-36.604755,174.802551
esp32_device_001,2025-06-20T23:43:35,59.9,-36.60471,174.802643
esp32_device_001,2025-06-20T23:43:40,56.8,-36.604694,174.802689
esp32_device_001,2025-06-20T23:43:45,57.1,-36.604637,174.802704
esp32_device_001,2025-06-20T23:43:50,57,-36.604408,174.802551
esp32_device_001,2025-06-20T23:43:55,57,-36.604031,174.802307
esp32_device_001,2025-06-20T23:44:00,55.5,-36.603718,174.802124
esp32_device_001,2025-06-20T23:44:05,54,-36.603588,174.801788
esp32_device_001,2025-06-20T23:44:10,54.4,-36.603493,174.801315
esp32_device_001,2025-06-20T23:44:15,54.7,-36.603374,174.800842
esp32_device_001,2025-06-20T23:44:20,55.6,-36.603214,174.800201
esp32_device_001,2025-06-20T23:44:25,55.3,-36.603104,174.799561
esp32_device_001,2025-06-20T23:44:30,54.5,-36.603329,174.798981
esp32_device_001,2025-06-20T23:44:35,54,-36.603649,174.798401
esp32_device_001,2025-06-20T23:44:40,53.9,-36.603981,174.797791
esp32_device_001,2025-06-20T23:44:45,53.2,-36.604324,174.797165
esp32_device_001,2025-06-20T23:44:50,51.7,-36.604656,174.796524
esp32_device_001,2025-06-20T23:44:55,49.2,-36.604832,174.795807
esp32_device_001,2025-06-20T23:45:00,45.2,-36.604977,174.79509
esp32_device_001,2025-06-20T23:45:05,40.8,-36.605118,174.794388
esp32_device_001,2025-06-20T23:45:10,35.5,-36.605217,174.793671
esp32_device_001,2025-06-20T23:45:15,29.3,-36.605137,174.792938
esp32_device_001,2025-06-20T23:45:20,21.2,-36.605045,174.792191
esp32_device_001,2025-06-20T23:45:25,17,-36.604961,174.791412
esp32_device_001,2025-06-20T23:45:30,21.4,-36.604889,174.790665
esp32_device_001,2025-06-20T23:45:35,25.6,-36.604946,174.789917
esp32_device_001,2025-06-20T23:45:40,30,-36.605053,174.789139
esp32_device_001,2025-06-20T23:45:45,35.4,-36.605152,174.788361
esp32_device_001,2025-06-20T23:45:50,41.8,-36.605255,174.787598
esp32_device_001,2025-06-20T23:45:55,48.6,-36.60537,174.78688
esp32_device_001,2025-06-20T23:46:00,54,-36.605694,174.786255
esp32_device_001,2025-06-20T23:46:05,59.1,-36.606197,174.785782
esp32_device_001,2025-06-20T23:46:10,65.5,-36.606739,174.785294
esp32_device_001,2025-06-20T23:46:15,69.3,-36.607288,174.78479
esp32_device_001,2025-06-20T23:46:20,70.1,-36.607853,174.784271
esp32_device_001,2025-06-20T23:46:25,67.3,-36.608433,174.783737
esp32_device_001,2025-06-20T23:46:30,66,-36.609009,174.783203
esp32_device_001,2025-06-20T23:46:35,66.5,-36.609509,174.782608
esp32_device_001,2025-06-20T23:46:40,66.5,-36.609821,174.78183
esp32_device_001,2025-06-20T23:46:45,70.5,-36.610088,174.781097
esp32_device_001,2025-06-20T23:46:50,74.8,-36.610542,174.780579
esp32_device_001,2025-06-20T23:46:55,77.6,-36.611103,174.780273
esp32_device_001,2025-06-20T23:47:00,78.3,-36.611504,174.779953
esp32_device_001,2025-06-20T23:47:05,76.9,-36.61161,174.779831
esp32_device_001,2025-06-20T23:47:10,76.4,-36.611622,174.779816
esp32_device_001,2025-06-20T23:47:15,75.9,-36.611763,174.779694
esp32_device_001,2025-06-20T23:47:20,73.5,-36.61182,174.779312
esp32_device_001,2025-06-20T23:47:25,70.4,-36.61195,174.778671
