dev_esp32,timestamp,altitude,latitude,longitude
esp32_device_001,2025-09-24T07:11:34,0,-36.604897,174.802643
esp32_device_001,2025-09-24T07:11:38,63,-36.604912,174.802643
esp32_device_001,2025-09-24T07:11:48,68,-36.604923,174.802643
esp32_device_001,2025-09-24T07:11:53,70.2,-36.604931,174.802643
esp32_device_001,2025-09-24T07:11:58,69.4,-36.604919,174.802643
esp32_device_001,2025-09-24T07:12:03,69.6,-36.604927,174.802628
esp32_device_001,2025-09-24T07:12:08,69.9,-36.604931,174.802628
esp32_device_001,2025-09-24T07:12:13,70.4,-36.604942,174.802628
esp32_device_001,2025-09-24T07:12:18,70,-36.604939,174.802628
esp32_device_001,2025-09-24T07:12:23,70.4,-36.604931,174.802628
esp32_device_001,2025-09-24T07:12:28,69.3,-36.604923,174.802628
esp32_device_001,2025-09-24T07:12:33,70.3,-36.604931,174.802628
esp32_device_001,2025-09-24T07:13:13,74.1,-36.604984,174.802628
esp32_device_001,2025-09-24T07:13:18,73.7,-36.60498,174.802628
esp32_device_001,2025-09-24T07:13:23,73.6,-36.604973,174.802628
esp32_device_001,2025-09-24T07:13:28,74,-36.604965,174.802628
esp32_device_001,2025-09-24T07:13:33,73.3,-36.604939,174.802628
esp32_device_001,2025-09-24T07:13:38,71.6,-36.6049,174.802628
esp32_device_001,2025-09-24T07:13:43,70.9,-36.604885,174.802628
esp32_device_001,2025-09-24T07:13:48,70.2,-36.604874,174.802628
esp32_device_001,2025-09-24T07:13:53,70.3,-36.60487,174.802643
esp32_device_001,2025-09-24T07:13:58,69.5,-36.604862,174.802643
esp32_device_001,2025-09-24T07:14:03,69.9,-36.604855,174.802643
esp32_device_001,2025-09-24T07:14:08,70.2,-36.604851,174.802643
esp32_device_001,2025-09-24T07:14:13,70,-36.604843,174.802643
esp32_device_001,2025-09-24T07:14:18,68.9,-36.604836,174.802643
esp32_device_001,2025-09-24T07:14:23,68.4,-36.604828,174.802643
esp32_device_001,2025-09-24T07:14:28,68.2,-36.604816,174.802643
esp32_device_001,2025-09-24T07:14:33,67.8,-36.604809,174.802643
esp32_device_001,2025-09-24T07:14:38,66.7,-36.604809,174.802643
esp32_device_001,2025-09-24T07:14:43,65.6,-36.604805,174.802643
esp32_device_001,2025-09-24T07:14:48,65.2,-36.604805,174.802643
esp32_device_001,2025-09-24T07:14:53,63.8,-36.604805,174.802628
esp32_device_001,2025-09-24T07:15:33,63.9,-36.604824,174.802628
esp32_device_001,2025-09-24T07:15:38,64.3,-36.60482,174.802628
esp32_device_001,2025-09-24T07:15:43,64.9,-36.60482,174.802628
esp32_device_001,2025-09-24T07:15:48,65.3,-36.604816,174.802628
esp32_device_001,2025-09-24T07:15:53,65.6,-36.604816,174.802628
esp32_device_001,2025-09-24T07:15:58,65.9,-36.604816,174.802628
esp32_device_001,2025-09-24T07:16:03,66,-36.604813,174.802628
esp32_device_001,2025-09-24T07:16:08,64.8,-36.604813,174.802628
esp32_device_001,2025-09-24T07:16:13,63.9,-36.604809,174.802628
esp32_device_001,2025-09-24T07:16:43,65.6,-36.60479,174.802628
esp32_device_001,2025-09-24T07:16:53,69.8,-36.604786,174.802658
esp32_device_001,2025-09-24T07:17:03,70.8,-36.604782,174.802673
esp32_device_001,2025-09-24T07:17:53,67.5,-36.604763,174.802658
esp32_device_001,2025-09-24T07:18:03,65.1,-36.604755,174.802658
esp32_device_001,2025-09-24T07:18:13,58.5,-36.604755,174.802628
esp32_device_001,2025-09-24T07:18:23,55.9,-36.604767,174.802612
esp32_device_001,2025-09-24T07:18:28,55.1,-36.604771,174.802612
esp32_device_001,2025-09-24T07:18:33,54.5,-36.604778,174.802597
esp32_device_001,2025-09-24T07:18:38,54.7,-36.604786,174.802597
esp32_device_001,2025-09-24T07:19:46,58.4,-36.604805,174.802597
esp32_device_001,2025-09-24T07:19:51,58.1,-36.604801,174.802597
esp32_device_001,2025-09-24T07:19:56,58.3,-36.604797,174.802597
esp32_device_001,2025-09-24T07:20:06,58.5,-36.60479,174.802612
esp32_device_001,2025-09-24T07:20:36,57.5,-36.604778,174.802612
esp32_device_001,2025-09-24T07:20:41,57.3,-36.604786,174.802597
esp32_device_001,2025-09-24T07:21:07,57.3,-36.604828,174.802582
esp32_device_001,2025-09-24T07:21:12,57.4,-36.604843,174.802582
esp32_device_001,2025-09-24T07:21:17,57.3,-36.604851,174.802567
esp32_device_001,2025-09-24T07:21:22,57.3,-36.604855,174.802582
esp32_device_001,2025-09-24T07:21:27,57.5,-36.604851,174.802582
esp32_device_001,2025-09-24T07:21:32,57.1,-36.604851,174.802582
esp32_device_001,2025-09-24T07:21:37,57,-36.604847,174.802582
esp32_device_001,2025-09-24T07:21:42,55.9,-36.604843,174.802582
esp32_device_001,2025-09-24T07:21:47,55.4,-36.604836,174.802582
esp32_device_001,2025-09-24T07:21:52,54.8,-36.604832,174.802567
esp32_device_001,2025-09-24T07:21:57,54.7,-36.604828,174.802567
esp32_device_001,2025-09-24T07:22:02,55.2,-36.604824,174.802567
esp32_device_001,2025-09-24T07:22:07,56.3,-36.604824,174.802567
esp32_device_001,2025-09-24T07:22:12,56.6,-36.604828,174.802567
esp32_device_001,2025-09-24T07:22:17,57.3,-36.604839,174.802567
esp32_device_001,2025-09-24T07:22:22,57.8,-36.604847,174.802551
esp32_device_001,2025-09-24T07:22:27,58.3,-36.604858,174.802551
esp32_device_001,2025-09-24T07:22:32,58.7,-36.604862,174.802551
esp32_device_001,2025-09-24T07:22:37,58.6,-36.60487,174.802551
esp32_device_001,2025-09-24T07:22:42,58.5,-36.604874,174.802551
esp32_device_001,2025-09-24T07:22:47,58.4,-36.604877,174.802536
esp32_device_001,2025-09-24T07:22:52,58.7,-36.604881,174.802536
esp32_device_001,2025-09-24T07:22:57,58.3,-36.604881,174.802536
esp32_device_001,2025-09-24T07:23:02,58.7,-36.604881,174.802536
esp32_device_001,2025-09-24T07:23:07,58.6,-36.604881,174.802536
esp32_device_001,2025-09-24T07:23:12,58.7,-36.604877,174.802536
esp32_device_001,2025-09-24T07:23:17,58.6,-36.604874,174.802536
esp32_device_001,2025-09-24T07:23:22,58.1,-36.604866,174.802551
esp32_device_001,2025-09-24T07:23:27,58.2,-36.604862,174.802551
esp32_device_001,2025-09-24T07:23:32,58,-36.604862,174.802551
esp32_device_001,2025-09-24T07:23:37,58.1,-36.604858,174.802567
esp32_device_001,2025-09-24T07:23:42,58.1,-36.604858,174.802567
esp32_device_001,2025-09-24T07:23:47,57.8,-36.604858,174.802567
esp32_device_001,2025-09-24T07:23:52,57.8,-36.604858,174.802567
esp32_device_001,2025-09-24T07:23:57,57.8,-36.604855,174.802567
esp32_device_001,2025-09-24T07:24:02,57.3,-36.604847,174.802567
esp32_device_001,2025-09-24T07:24:07,57.4,-36.604847,174.802567
esp32_device_001,2025-09-24T07:24:12,57.6,-36.604847,174.802567
esp32_device_001,2025-09-24T07:24:17,57.5,-36.604839,174.802567
esp32_device_001,2025-09-24T07:24:22,57.5,-36.604832,174.802567
esp32_device_001,2025-09-24T07:24:27,57.6,-36.604836,174.802567
esp32_device_001,2025-09-24T07:24:32,58.2,-36.604836,174.802567
esp32_device_001,2025-09-24T07:24:37,58.4,-36.604832,174.802567
esp32_device_001,2025-09-24T07:24:42,58.8,-36.604828,174.802567
esp32_device_001,2025-09-24T07:24:47,59.2,-36.604828,174.802567
esp32_device_001,2025-09-24T07:24:52,59.2,-36.604824,174.802567
esp32_device_001,2025-09-24T07:24:57,59,-36.604816,174.802567
esp32_device_001,2025-09-24T07:25:02,59.1,-36.604816,174.802582
esp32_device_001,2025-09-24T07:25:07,59,-36.60482,174.802582
esp32_device_001,2025-09-24T07:25:12,59.2,-36.60482,174.802582
esp32_device_001,2025-09-24T07:25:17,59.2,-36.60482,174.802582
esp32_device_001,2025-09-24T07:25:22,59.8,-36.60482,174.802597
esp32_device_001,2025-09-24T07:25:27,60.3,-36.604824,174.802582
esp32_device_001,2025-09-24T07:25:32,60.8,-36.604824,174.802597
esp32_device_001,2025-09-24T07:25:37,60.7,-36.60482,174.802597
esp32_device_001,2025-09-24T07:25:42,60.7,-36.604824,174.802582
esp32_device_001,2025-09-24T07:25:47,60,-36.604824,174.802597
esp32_device_001,2025-09-24T07:25:52,58.9,-36.604828,174.802597
esp32_device_001,2025-09-24T07:25:57,58.6,-36.604832,174.802582
esp32_device_001,2025-09-24T07:26:02,58,-36.604839,174.802582
esp32_device_001,2025-09-24T07:26:07,57.8,-36.604839,174.802582
esp32_device_001,2025-09-24T07:26:12,57.5,-36.604839,174.802582
esp32_device_001,2025-09-24T07:26:17,57.9,-36.604839,174.802582
esp32_device_001,2025-09-24T07:26:22,58.6,-36.604836,174.802582
esp32_device_001,2025-09-24T07:26:27,59.1,-36.604828,174.802582
esp32_device_001,2025-09-24T07:26:32,59.7,-36.604828,174.802597
esp32_device_001,2025-09-24T07:26:37,60.4,-36.604828,174.802597
esp32_device_001,2025-09-24T07:26:42,60.7,-36.604824,174.802597
esp32_device_001,2025-09-24T07:26:47,61.3,-36.604824,174.802597
esp32_device_001,2025-09-24T07:26:52,61.4,-36.604816,174.802597
esp32_device_001,2025-09-24T07:26:57,61.1,-36.604813,174.802597
esp32_device_001,2025-09-24T07:27:02,60.9,-36.604816,174.802597
esp32_device_001,2025-09-24T07:27:07,60.8,-36.604813,174.802582
esp32_device_001,2025-09-24T07:27:12,61,-36.604813,174.802582
esp32_device_001,2025-09-24T07:27:17,61.2,-36.604805,174.802597
esp32_device_001,2025-09-24T07:27:22,62,-36.604805,174.802597
esp32_device_001,2025-09-24T07:27:27,63.8,-36.604805,174.802612
esp32_device_001,2025-09-24T07:27:32,64.8,-36.604797,174.802612
esp32_device_001,2025-09-24T07:27:37,65.7,-36.604801,174.802612
esp32_device_001,2025-09-24T07:27:42,66.8,-36.604805,174.802628
esp32_device_001,2025-09-24T07:27:47,66.1,-36.604797,174.802628
esp32_device_001,2025-09-24T07:27:52,65,-36.604786,174.802628
esp32_device_001,2025-09-24T07:27:57,64.6,-36.604778,174.802628
esp32_device_001,2025-09-24T07:28:02,64.5,-36.604771,174.802643
esp32_device_001,2025-09-24T07:28:07,63.9,-36.604763,174.802643
esp32_device_001,2025-09-24T07:28:12,63.1,-36.604763,174.802643
esp32_device_001,2025-09-24T07:28:17,62.5,-36.604763,174.802643
esp32_device_001,2025-09-24T07:28:22,61.6,-36.604759,174.802643
