dev_esp32,timestamp,altitude,latitude,longitude
esp32_device_001,2025-10-01T01:04:46,59.4,-36.604687,174.802582
esp32_device_001,2025-10-01T01:04:51,60.9,-36.604679,174.802582
esp32_device_001,2025-10-01T01:04:56,59.5,-36.604683,174.802582
esp32_device_001,2025-10-01T01:05:01,51.6,-36.604733,174.802597
esp32_device_001,2025-10-01T01:05:06,46.4,-36.604763,174.802612
esp32_device_001,2025-10-01T01:05:11,46.8,-36.604748,174.802658
esp32_device_001,2025-10-01T01:05:16,46.4,-36.604736,174.802689
esp32_device_001,2025-10-01T01:05:21,45.9,-36.60474,174.802689
esp32_device_001,2025-10-01T01:05:26,46.5,-36.604713,174.802719
esp32_device_001,2025-10-01T01:05:31,47.1,-36.604546,174.802612
esp32_device_001,2025-10-01T01:05:36,46.3,-36.604202,174.802414
esp32_device_001,2025-10-01T01:05:41,46.5,-36.603817,174.802185
esp32_device_001,2025-10-01T01:05:46,46.4,-36.603626,174.801941
esp32_device_001,2025-10-01T01:05:51,46.5,-36.603504,174.801437
esp32_device_001,2025-10-01T01:05:56,47,-36.60334,174.800812
esp32_device_001,2025-10-01T01:06:01,47.8,-36.603161,174.800064
esp32_device_001,2025-10-01T01:06:06,48.3,-36.603119,174.799362
esp32_device_001,2025-10-01T01:06:11,48.8,-36.603436,174.798706
esp32_device_001,2025-10-01T01:06:16,48.9,-36.603798,174.798035
esp32_device_001,2025-10-01T01:06:21,48.9,-36.604149,174.797363
esp32_device_001,2025-10-01T01:06:26,48.1,-36.604504,174.796722
esp32_device_001,2025-10-01T01:06:31,47.9,-36.604755,174.796021
esp32_device_001,2025-10-01T01:06:36,45,-36.604919,174.795212
esp32_device_001,2025-10-01T01:06:41,41.2,-36.605076,174.794418
esp32_device_001,2025-10-01T01:06:46,35.1,-36.605183,174.79361
esp32_device_001,2025-10-01T01:06:51,26.8,-36.605099,174.792755
esp32_device_001,2025-10-01T01:06:56,17.1,-36.604992,174.791855
esp32_device_001,2025-10-01T01:07:01,17.5,-36.604885,174.790924
esp32_device_001,2025-10-01T01:07:06,22.3,-36.604893,174.790054
esp32_device_001,2025-10-01T01:07:11,27.1,-36.605003,174.78923
esp32_device_001,2025-10-01T01:07:16,31.7,-36.605103,174.788406
esp32_device_001,2025-10-01T01:07:21,37.7,-36.605206,174.787613
esp32_device_001,2025-10-01T01:07:26,45,-36.605312,174.786896
