dev_esp32,timestamp,altitude,latitude,longitude
esp32_device_001,2025-10-28T13:53:53+13:00,0,-36.604843,174.80246
esp32_device_001,2025-10-28T13:53:58+13:00,68,-36.604824,174.802505
esp32_device_001,2025-10-28T13:54:03+13:00,69.8,-36.604836,174.802505
esp32_device_001,2025-10-28T13:54:08+13:00,71.4,-36.604843,174.802505
esp32_device_001,2025-10-28T13:54:18+13:00,72.5,-36.604847,174.802505
esp32_device_001,2025-10-28T13:54:23+13:00,73,-36.604851,174.802505
esp32_device_001,2025-10-28T13:54:28+13:00,73.6,-36.604847,174.802505
esp32_device_001,2025-10-28T13:54:33+13:00,74.1,-36.604836,174.802505
esp32_device_001,2025-10-28T13:54:38+13:00,68.3,-36.604828,174.802505
esp32_device_001,2025-10-28T13:54:43+13:00,67,-36.604828,174.802505
esp32_device_001,2025-10-28T13:54:48+13:00,66.2,-36.604824,174.802505
esp32_device_001,2025-10-28T13:54:53+13:00,65.4,-36.604824,174.802505
esp32_device_001,2025-10-28T13:54:58+13:00,64.8,-36.60482,174.802505
esp32_device_001,2025-10-28T13:55:03+13:00,63.1,-36.60482,174.802521
esp32_device_001,2025-10-28T13:55:08+13:00,62.6,-36.60482,174.802521
esp32_device_001,2025-10-28T13:55:13+13:00,61.8,-36.60482,174.802521
esp32_device_001,2025-10-28T13:55:18+13:00,61.6,-36.60482,174.802521
esp32_device_001,2025-10-28T13:55:23+13:00,61.7,-36.604824,174.802521
esp32_device_001,2025-10-28T13:55:28+13:00,61.5,-36.604824,174.802521
esp32_device_001,2025-10-28T13:55:33+13:00,61,-36.604824,174.802521
esp32_device_001,2025-10-28T13:55:38+13:00,59.6,-36.604824,174.802521
esp32_device_001,2025-10-28T13:55:43+13:00,58.2,-36.60482,174.802536
esp32_device_001,2025-10-28T13:55:48+13:00,57.6,-36.60482,174.802536
esp32_device_001,2025-10-28T13:55:53+13:00,57.2,-36.60482,174.802536
esp32_device_001,2025-10-28T13:55:58+13:00,57.1,-36.60482,174.802536
esp32_device_001,2025-10-28T13:56:03+13:00,57.2,-36.604824,174.802536
esp32_device_001,2025-10-28T13:56:08+13:00,57.7,-36.604824,174.802536
esp32_device_001,2025-10-28T13:56:13+13:00,57.3,-36.604824,174.802536
esp32_device_001,2025-10-28T13:56:18+13:00,57.2,-36.604824,174.802536
esp32_device_001,2025-10-28T13:56:23+13:00,57.3,-36.604824,174.802536
esp32_device_001,2025-10-28T13:56:28+13:00,57.1,-36.604824,174.802536
esp32_device_001,2025-10-28T13:56:33+13:00,57,-36.604824,174.802536
esp32_device_001,2025-10-28T13:56:38+13:00,56.5,-36.604824,174.802551
esp32_device_001,2025-10-28T13:56:43+13:00,56,-36.60482,174.802551
esp32_device_001,2025-10-28T13:56:48+13:00,55.8,-36.60482,174.802551
esp32_device_001,2025-10-28T13:56:53+13:00,55.5,-36.604816,174.802551
esp32_device_001,2025-10-28T13:56:58+13:00,55.5,-36.604816,174.802551
esp32_device_001,2025-10-28T13:57:03+13:00,55.8,-36.604816,174.802551
esp32_device_001,2025-10-28T13:57:08+13:00,56.1,-36.604816,174.802551
esp32_device_001,2025-10-28T13:57:13+13:00,56.2,-36.604816,174.802551
esp32_device_001,2025-10-28T13:57:18+13:00,56.5,-36.604816,174.802536
esp32_device_001,2025-10-28T13:57:23+13:00,56.4,-36.60482,174.802536
esp32_device_001,2025-10-28T13:57:28+13:00,55.9,-36.60482,174.802536
esp32_device_001,2025-10-28T13:57:33+13:00,55.4,-36.60482,174.802536
esp32_device_001,2025-10-28T13:57:38+13:00,55.5,-36.60482,174.802536
esp32_device_001,2025-10-28T13:57:43+13:00,55.8,-36.60482,174.802536
esp32_device_001,2025-10-28T13:57:48+13:00,55.8,-36.60482,174.802536
esp32_device_001,2025-10-28T13:57:53+13:00,55.8,-36.60482,174.802536
esp32_device_001,2025-10-28T13:57:58+13:00,55.3,-36.604816,174.802536
esp32_device_001,2025-10-28T13:58:03+13:00,54.6,-36.604816,174.802536
esp32_device_001,2025-10-28T13:58:08+13:00,54.1,-36.604816,174.802536
esp32_device_001,2025-10-28T13:58:13+13:00,54,-36.604816,174.802536
esp32_device_001,2025-10-28T13:58:18+13:00,53.6,-36.604816,174.802551
esp32_device_001,2025-10-28T13:58:23+13:00,53.5,-36.604816,174.802551
esp32_device_001,2025-10-28T13:58:28+13:00,53.3,-36.604816,174.802551
esp32_device_001,2025-10-28T13:58:33+13:00,53.1,-36.604816,174.802551
esp32_device_001,2025-10-28T13:58:38+13:00,52.7,-36.60482,174.802551
esp32_device_001,2025-10-28T13:58:43+13:00,52.9,-36.60482,174.802551
esp32_device_001,2025-10-28T13:58:48+13:00,53,-36.60482,174.802551
esp32_device_001,2025-10-28T13:58:53+13:00,53.2,-36.60482,174.802551
esp32_device_001,2025-10-28T13:58:58+13:00,52.9,-36.60482,174.802551
esp32_device_001,2025-10-28T13:59:03+13:00,53,-36.60482,174.802551
esp32_device_001,2025-10-28T13:59:08+13:00,52.8,-36.60482,174.802551
esp32_device_001,2025-10-28T13:59:13+13:00,52.9,-36.60482,174.802551
esp32_device_001,2025-10-28T13:59:18+13:00,52.7,-36.604824,174.802551
esp32_device_001,2025-10-28T13:59:28+13:00,52.5,-36.604813,174.802582
esp32_device_001,2025-10-28T13:59:33+13:00,52.4,-36.604782,174.802643
esp32_device_001,2025-10-28T13:59:38+13:00,53.1,-36.604759,174.802704
