dev_esp32,timestamp,altitude,latitude,longitude
esp32_device_001,2025-07-05T18:28:06+12:00,46.5,-36.604794,174.802597
esp32_device_001,2025-07-05T18:28:11+12:00,45.5,-36.604767,174.802582
esp32_device_001,2025-07-05T18:28:16+12:00,45.4,-36.604725,174.802582
esp32_device_001,2025-07-05T18:28:21+12:00,44.2,-36.604691,174.802567
esp32_device_001,2025-07-05T18:28:26+12:00,43.6,-36.604679,174.802567
esp32_device_001,2025-07-05T18:28:31+12:00,42.8,-36.604652,174.802567
esp32_device_001,2025-07-05T18:28:36+12:00,43.6,-36.604633,174.802551
esp32_device_001,2025-07-05T18:28:41+12:00,44.1,-36.604664,174.802567
esp32_device_001,2025-07-05T18:28:46+12:00,44.4,-36.604687,174.802567
esp32_device_001,2025-07-05T18:28:51+12:00,43.9,-36.604706,174.802567
esp32_device_001,2025-07-05T18:28:56+12:00,43.4,-36.604713,174.802567
esp32_device_001,2025-07-05T18:29:01+12:00,43.6,-36.60471,174.802567
esp32_device_001,2025-07-05T18:29:06+12:00,43.3,-36.604725,174.802567
esp32_device_001,2025-07-05T18:29:11+12:00,43.3,-36.604717,174.802567
esp32_device_001,2025-07-05T18:29:16+12:00,43.8,-36.604675,174.802551
esp32_device_001,2025-07-05T18:29:21+12:00,44.4,-36.604649,174.802551
esp32_device_001,2025-07-05T18:29:26+12:00,44.8,-36.604668,174.802551
esp32_device_001,2025-07-05T18:29:31+12:00,44.9,-36.604599,174.802536
esp32_device_001,2025-07-05T18:29:36+12:00,45.2,-36.604767,174.802582
esp32_device_001,2025-07-05T18:29:41+12:00,45.4,-36.604771,174.802582
esp32_device_001,2025-07-05T18:29:46+12:00,45,-36.604774,174.802582
esp32_device_001,2025-07-05T18:29:51+12:00,45.6,-36.604778,174.802582
esp32_device_001,2025-07-05T18:29:56+12:00,47.2,-36.604774,174.802582
esp32_device_001,2025-07-05T18:30:01+12:00,47.7,-36.604774,174.802597
esp32_device_001,2025-07-05T18:30:06+12:00,47.9,-36.604778,174.802597
esp32_device_001,2025-07-05T18:30:11+12:00,47.8,-36.604778,174.802597
esp32_device_001,2025-07-05T18:30:16+12:00,48.3,-36.604778,174.802597
esp32_device_001,2025-07-05T18:30:21+12:00,48.8,-36.604778,174.802597
esp32_device_001,2025-07-05T18:30:26+12:00,48.6,-36.604782,174.802597
esp32_device_001,2025-07-05T18:30:31+12:00,48.5,-36.604782,174.802597
esp32_device_001,2025-07-05T18:30:36+12:00,48.5,-36.604786,174.802597
esp32_device_001,2025-07-05T18:30:41+12:00,48.1,-36.604786,174.802597
esp32_device_001,2025-07-05T18:30:46+12:00,48,-36.604786,174.802597
esp32_device_001,2025-07-05T18:30:51+12:00,47.5,-36.60479,174.802582
esp32_device_001,2025-07-05T18:30:56+12:00,47.4,-36.60479,174.802582
esp32_device_001,2025-07-05T18:31:01+12:00,47.2,-36.604794,174.802582
esp32_device_001,2025-07-05T18:31:06+12:00,47.1,-36.604794,174.802582
esp32_device_001,2025-07-05T18:31:11+12:00,46.9,-36.604794,174.802582
esp32_device_001,2025-07-05T18:31:16+12:00,46.7,-36.604794,174.802582
esp32_device_001,2025-07-05T18:31:21+12:00,46.6,-36.604794,174.802582
esp32_device_001,2025-07-05T18:31:26+12:00,46.7,-36.60479,174.802582
esp32_device_001,2025-07-05T18:31:31+12:00,46.9,-36.60479,174.802582
esp32_device_001,2025-07-05T18:31:36+12:00,47,-36.60479,174.802582
esp32_device_001,2025-07-05T18:31:41+12:00,47.1,-36.604786,174.802582
esp32_device_001,2025-07-05T18:31:46+12:00,47.1,-36.604786,174.802582
esp32_device_001,2025-07-05T18:31:51+12:00,47.3,-36.604782,174.802582
esp32_device_001,2025-07-05T18:31:56+12:00,47.6,-36.604782,174.802582
esp32_device_001,2025-07-05T18:32:01+12:00,47.5,-36.604782,174.802582
esp32_device_001,2025-07-05T18:32:06+12:00,47.6,-36.604782,174.802582
esp32_device_001,2025-07-05T18:32:11+12:00,47.4,-36.604782,174.802582
esp32_device_001,2025-07-05T18:32:16+12:00,47.7,-36.604778,174.802597
esp32_device_001,2025-07-05T18:32:21+12:00,47.9,-36.604778,174.802597
