dev_esp32,timestamp,altitude,latitude,longitude
esp32_device_001,2026-04-14T09:01:34+12:00,0,-36.604786,174.802429
esp32_device_001,2026-04-14T09:01:39+12:00,0,-36.604839,174.802444
esp32_device_001,2026-04-14T09:01:44+12:00,0,-36.604877,174.80246
esp32_device_001,2026-04-14T09:01:49+12:00,0,-36.604893,174.80246
esp32_device_001,2026-04-14T09:01:54+12:00,0,-36.604908,174.802475
esp32_device_001,2026-04-14T09:01:59+12:00,0,-36.604927,174.80249
esp32_device_001,2026-04-14T09:02:04+12:00,0,-36.604935,174.80249
esp32_device_001,2026-04-14T09:02:09+12:00,0,-36.604931,174.80249
esp32_device_001,2026-04-14T09:02:14+12:00,0,-36.604939,174.80249
esp32_device_001,2026-04-14T09:02:19+12:00,0,-36.604946,174.80249
esp32_device_001,2026-04-14T09:02:24+12:00,0,-36.604954,174.80249
esp32_device_001,2026-04-14T09:02:29+12:00,0,-36.604958,174.80249
esp32_device_001,2026-04-14T09:02:34+12:00,0,-36.604958,174.80249
esp32_device_001,2026-04-14T09:02:39+12:00,0,-36.604961,174.80249
esp32_device_001,2026-04-14T09:02:44+12:00,0,-36.604958,174.80249
esp32_device_001,2026-04-14T09:02:49+12:00,0,-36.60495,174.802475
esp32_device_001,2026-04-14T09:02:54+12:00,0,-36.604908,174.80246
esp32_device_001,2026-04-14T09:02:59+12:00,0,-36.604927,174.802475
esp32_device_001,2026-04-14T09:03:04+12:00,52.1,-36.604916,174.80246
esp32_device_001,2026-04-14T09:03:09+12:00,52.1,-36.604877,174.80249
esp32_device_001,2026-04-14T09:03:14+12:00,52.1,-36.604828,174.802551
esp32_device_001,2026-04-14T09:03:19+12:00,52.1,-36.604786,174.802628
esp32_device_001,2026-04-14T09:03:24+12:00,52.1,-36.604771,174.802673
esp32_device_001,2026-04-14T09:03:29+12:00,52.1,-36.604736,174.802658
esp32_device_001,2026-04-14T09:03:34+12:00,52.1,-36.604706,174.802643
esp32_device_001,2026-04-14T09:03:39+12:00,52.1,-36.60471,174.802643
esp32_device_001,2026-04-14T09:03:44+12:00,52.1,-36.60471,174.802643
esp32_device_001,2026-04-14T09:03:49+12:00,52.1,-36.604694,174.802673
esp32_device_001,2026-04-14T09:03:59+12:00,52.1,-36.604752,174.802811
esp32_device_001,2026-04-14T09:07:52+12:00,58.7,-36.60474,174.802719
esp32_device_001,2026-04-14T09:07:57+12:00,54.3,-36.604797,174.802765
esp32_device_001,2026-04-14T09:08:02+12:00,54.3,-36.604759,174.802734
esp32_device_001,2026-04-14T09:08:07+12:00,55.2,-36.604763,174.802704
esp32_device_001,2026-04-14T09:08:12+12:00,55.8,-36.604774,174.802643
esp32_device_001,2026-04-14T09:08:17+12:00,55.3,-36.604797,174.802597
esp32_device_001,2026-04-14T09:08:22+12:00,55.5,-36.604809,174.802582
esp32_device_001,2026-04-14T09:08:27+12:00,55.4,-36.604816,174.802582
esp32_device_001,2026-04-14T09:08:32+12:00,54.7,-36.60482,174.802582
esp32_device_001,2026-04-14T09:08:37+12:00,54.8,-36.604816,174.802582
esp32_device_001,2026-04-14T09:08:40+12:00,55,-36.604816,174.802567
esp32_device_001,2026-04-14T09:08:45+12:00,54.9,-36.604813,174.802582
