dev_esp32,timestamp,altitude,latitude,longitude,journey_id
esp32_device_001,2025-10-08T09:07:59+13:00,62.2,-36.604794,174.80249,1
esp32_device_001,2025-10-08T09:08:04+13:00,59.1,-36.604771,174.80249,1
esp32_device_001,2025-10-08T09:08:09+13:00,59.2,-36.604774,174.80249,1
esp32_device_001,2025-10-08T09:08:14+13:00,59.2,-36.60479,174.80249,1
esp32_device_001,2025-10-08T09:08:19+13:00,60.1,-36.604801,174.80249,1
esp32_device_001,2025-10-08T09:08:24+13:00,61.2,-36.604813,174.80249,1
esp32_device_001,2025-10-08T09:08:29+13:00,61.4,-36.604816,174.802475,1
esp32_device_001,2025-10-08T09:08:34+13:00,61.7,-36.60482,174.802475,1
esp32_device_001,2025-10-08T09:08:39+13:00,62.2,-36.60482,174.802475,1
esp32_device_001,2025-10-08T09:08:44+13:00,62.8,-36.604824,174.802475,1
esp32_device_001,2025-10-08T09:08:49+13:00,63.1,-36.604828,174.802475,1
esp32_device_001,2025-10-08T09:08:54+13:00,62.4,-36.604828,174.802475,1
esp32_device_001,2025-10-08T09:08:59+13:00,61.2,-36.604824,174.802475,1
esp32_device_001,2025-10-08T09:09:04+13:00,61.2,-36.604824,174.80246,1
esp32_device_001,2025-10-08T09:09:09+13:00,61,-36.604824,174.802475,1
esp32_device_001,2025-10-08T09:09:14+13:00,60.4,-36.60482,174.802475,1
esp32_device_001,2025-10-08T09:09:19+13:00,60.1,-36.604824,174.802475,1
esp32_device_001,2025-10-08T09:09:24+13:00,60.3,-36.604832,174.802475,1
esp32_device_001,2025-10-08T09:09:29+13:00,60.8,-36.604836,174.802475,1
esp32_device_001,2025-10-08T09:09:34+13:00,61.1,-36.604839,174.80249,1
esp32_device_001,2025-10-08T09:09:39+13:00,61,-36.604847,174.80249,1
esp32_device_001,2025-10-08T09:09:44+13:00,61.2,-36.604847,174.80249,1
esp32_device_001,2025-10-08T09:09:49+13:00,61.1,-36.604851,174.80249,1
esp32_device_001,2025-10-08T09:09:54+13:00,61.4,-36.604847,174.80249,1
esp32_device_001,2025-10-08T09:09:59+13:00,61.9,-36.604851,174.80249,1
esp32_device_001,2025-10-08T09:10:04+13:00,61.5,-36.604847,174.80249,1
esp32_device_001,2025-10-08T09:10:09+13:00,62,-36.604847,174.80249,1
esp32_device_001,2025-10-08T09:10:14+13:00,62.4,-36.604851,174.80249,1
esp32_device_001,2025-10-08T09:10:19+13:00,62.5,-36.604851,174.80249,1
esp32_device_001,2025-10-08T09:10:24+13:00,62.5,-36.604851,174.80249,1
esp32_device_001,2025-10-08T09:10:29+13:00,62.4,-36.604847,174.80249,1
esp32_device_001,2025-10-08T09:10:34+13:00,62.4,-36.604843,174.80249,1
esp32_device_001,2025-10-08T09:10:39+13:00,62.5,-36.604839,174.80249,1
esp32_device_001,2025-10-08T09:10:44+13:00,63.6,-36.604843,174.80249,1
esp32_device_001,2025-10-08T09:10:49+13:00,63.9,-36.604847,174.80249,1
esp32_device_001,2025-10-08T09:10:54+13:00,63.6,-36.604851,174.802505,1
esp32_device_001,2025-10-08T09:10:59+13:00,64.2,-36.604843,174.80249,1
esp32_device_001,2025-10-08T09:11:04+13:00,63.8,-36.604836,174.802505,1
esp32_device_001,2025-10-08T09:11:09+13:00,65.4,-36.604801,174.802582,1
esp32_device_001,2025-10-08T09:11:14+13:00,65.7,-36.604778,174.802628,1
esp32_device_001,2025-10-08T09:11:19+13:00,65.7,-36.604771,174.802643,1
esp32_device_001,2025-10-08T09:11:24+13:00,65.2,-36.604725,174.802719,1
esp32_device_001,2025-10-08T09:11:29+13:00,64.1,-36.604595,174.802628,1
esp32_device_001,2025-10-08T09:11:34+13:00,63.6,-36.604588,174.802628,1
