dev_esp32,timestamp,altitude,latitude,longitude,journey_id
esp32_device_001,2025-06-21T11:43:10+12:00,57,-36.60479,174.802536,1
esp32_device_001,2025-06-21T11:43:15+12:00,57.4,-36.604786,174.802536,1
esp32_device_001,2025-06-21T11:43:20+12:00,58.1,-36.604782,174.802536,1
esp32_device_001,2025-06-21T11:43:25+12:00,58.6,-36.604778,174.802536,1
esp32_device_001,2025-06-21T11:43:30+12:00,60.1,-36.604755,174.802551,1
esp32_device_001,2025-06-21T11:43:35+12:00,59.9,-36.60471,174.802643,1
esp32_device_001,2025-06-21T11:43:40+12:00,56.8,-36.604694,174.802689,1
esp32_device_001,2025-06-21T11:43:45+12:00,57.1,-36.604637,174.802704,1
esp32_device_001,2025-06-21T11:43:50+12:00,57,-36.604408,174.802551,1
esp32_device_001,2025-06-21T11:43:55+12:00,57,-36.604031,174.802307,1
esp32_device_001,2025-06-21T11:44:00+12:00,55.5,-36.603718,174.802124,1
esp32_device_001,2025-06-21T11:44:05+12:00,54,-36.603588,174.801788,1
esp32_device_001,2025-06-21T11:44:10+12:00,54.4,-36.603493,174.801315,1
esp32_device_001,2025-06-21T11:44:15+12:00,54.7,-36.603374,174.800842,1
esp32_device_001,2025-06-21T11:44:20+12:00,55.6,-36.603214,174.800201,1
esp32_device_001,2025-06-21T11:44:25+12:00,55.3,-36.603104,174.799561,1
esp32_device_001,2025-06-21T11:44:30+12:00,54.5,-36.603329,174.798981,1
esp32_device_001,2025-06-21T11:44:35+12:00,54,-36.603649,174.798401,1
esp32_device_001,2025-06-21T11:44:40+12:00,53.9,-36.603981,174.797791,1
esp32_device_001,2025-06-21T11:44:45+12:00,53.2,-36.604324,174.797165,1
esp32_device_001,2025-06-21T11:44:50+12:00,51.7,-36.604656,174.796524,1
esp32_device_001,2025-06-21T11:44:55+12:00,49.2,-36.604832,174.795807,1
esp32_device_001,2025-06-21T11:45:00+12:00,45.2,-36.604977,174.79509,1
esp32_device_001,2025-06-21T11:45:05+12:00,40.8,-36.605118,174.794388,1
esp32_device_001,2025-06-21T11:45:10+12:00,35.5,-36.605217,174.793671,1
esp32_device_001,2025-06-21T11:45:15+12:00,29.3,-36.605137,174.792938,1
esp32_device_001,2025-06-21T11:45:20+12:00,21.2,-36.605045,174.792191,1
esp32_device_001,2025-06-21T11:45:25+12:00,17,-36.604961,174.791412,1
esp32_device_001,2025-06-21T11:45:30+12:00,21.4,-36.604889,174.790665,1
esp32_device_001,2025-06-21T11:45:35+12:00,25.6,-36.604946,174.789917,1
esp32_device_001,2025-06-21T11:45:40+12:00,30,-36.605053,174.789139,1
esp32_device_001,2025-06-21T11:45:45+12:00,35.4,-36.605152,174.788361,1
esp32_device_001,2025-06-21T11:45:50+12:00,41.8,-36.605255,174.787598,1
esp32_device_001,2025-06-21T11:45:55+12:00,48.6,-36.60537,174.78688,1
esp32_device_001,2025-06-21T11:46:00+12:00,54,-36.605694,174.786255,1
esp32_device_001,2025-06-21T11:46:05+12:00,59.1,-36.606197,174.785782,1
esp32_device_001,2025-06-21T11:46:10+12:00,65.5,-36.606739,174.785294,1
esp32_device_001,2025-06-21T11:46:15+12:00,69.3,-36.607288,174.78479,1
esp32_device_001,2025-06-21T11:46:20+12:00,70.1,-36.607853,174.784271,1
esp32_device_001,2025-06-21T11:46:25+12:00,67.3,-36.608433,174.783737,1
esp32_device_001,2025-06-21T11:46:30+12:00,66,-36.609009,174.783203,1
esp32_device_001,2025-06-21T11:46:35+12:00,66.5,-36.609509,174.782608,1
esp32_device_001,2025-06-21T11:46:40+12:00,66.5,-36.609821,174.78183,1
esp32_device_001,2025-06-21T11:46:45+12:00,70.5,-36.610088,174.781097,1
esp32_device_001,2025-06-21T11:46:50+12:00,74.8,-36.610542,174.780579,1
esp32_device_001,2025-06-21T11:46:55+12:00,77.6,-36.611103,174.780273,1
esp32_device_001,2025-06-21T11:47:00+12:00,78.3,-36.611504,174.779953,1
esp32_device_001,2025-06-21T11:47:05+12:00,76.9,-36.61161,174.779831,1
esp32_device_001,2025-06-21T11:47:10+12:00,76.4,-36.611622,174.779816,1
esp32_device_001,2025-06-21T11:47:15+12:00,75.9,-36.611763,174.779694,1
esp32_device_001,2025-06-21T11:47:20+12:00,73.5,-36.61182,174.779312,1
esp32_device_001,2025-06-21T11:47:25+12:00,70.4,-36.61195,174.778671,1
esp32_device_001,2025-06-21T11:47:30+12:00,69.3,-36.612152,174.777939,1
esp32_device_001,2025-06-21T11:47:35+12:00,68.5,-36.612488,174.777252,1
esp32_device_001,2025-06-21T11:47:40+12:00,68.4,-36.61282,174.776611,1
esp32_device_001,2025-06-21T11:47:45+12:00,70.2,-36.613152,174.775955,1
esp32_device_001,2025-06-21T11:47:50+12:00,72.4,-36.613567,174.775375,1
esp32_device_001,2025-06-21T11:47:55+12:00,71.9,-36.614143,174.77504,1
esp32_device_001,2025-06-21T11:48:00+12:00,71.2,-36.614815,174.774994,1
esp32_device_001,2025-06-21T11:48:05+12:00,71.3,-36.615482,174.774918,1
esp32_device_001,2025-06-21T11:48:11+12:00,71.3,-36.616211,174.77446,1
esp32_device_001,2025-06-21T11:48:16+12:00,71.3,-36.616798,174.774094,1
esp32_device_001,2025-06-21T11:48:21+12:00,65.3,-36.617435,174.774033,1
esp32_device_001,2025-06-21T11:48:26+12:00,63.2,-36.618053,174.774063,1
esp32_device_001,2025-06-21T11:48:31+12:00,57.3,-36.618668,174.774048,1
esp32_device_001,2025-06-21T11:48:36+12:00,51.5,-36.61927,174.773911,1
esp32_device_001,2025-06-21T11:48:41+12:00,46.1,-36.619862,174.773743,1
esp32_device_001,2025-06-21T11:48:46+12:00,40.3,-36.620476,174.773621,1
esp32_device_001,2025-06-21T11:48:51+12:00,34.4,-36.621037,174.773407,1
esp32_device_001,2025-06-21T11:48:56+12:00,25.5,-36.621456,174.772842,1
esp32_device_001,2025-06-21T11:49:01+12:00,23.9,-36.621902,174.772324,1
esp32_device_001,2025-06-21T11:49:06+12:00,26.6,-36.622383,174.771835,1
esp32_device_001,2025-06-21T11:49:11+12:00,31.3,-36.62286,174.771332,1
esp32_device_001,2025-06-21T11:49:16+12:00,35.8,-36.623348,174.770828,1
esp32_device_001,2025-06-21T11:49:21+12:00,40.7,-36.62384,174.770309,1
esp32_device_001,2025-06-21T11:49:26+12:00,45,-36.624359,174.769897,1
esp32_device_001,2025-06-21T11:49:31+12:00,48.9,-36.624939,174.769745,1
esp32_device_001,2025-06-21T11:49:36+12:00,49.4,-36.625572,174.769608,1
esp32_device_001,2025-06-21T11:49:41+12:00,48,-36.62624,174.769455,1
esp32_device_001,2025-06-21T11:49:46+12:00,45.6,-36.626892,174.769318,1
esp32_device_001,2025-06-21T11:49:51+12:00,42.2,-36.627518,174.769257,1
esp32_device_001,2025-06-21T11:49:56+12:00,40.4,-36.628067,174.769058,1
