dev_esp32,timestamp,altitude,latitude,longitude,journey_id
esp32_device_001,2025-10-09T14:07:39+13:00,15.1,-36.604607,174.80249,1
esp32_device_001,2025-10-09T14:07:44+13:00,19.6,-36.60463,174.802475,1
esp32_device_001,2025-10-09T14:07:49+13:00,19.1,-36.604633,174.802475,1
esp32_device_001,2025-10-09T14:07:54+13:00,22.1,-36.604637,174.802475,1
esp32_device_001,2025-10-09T14:07:59+13:00,28.4,-36.60466,174.802505,1
esp32_device_001,2025-10-09T14:08:04+13:00,22.1,-36.604614,174.802597,1
esp32_device_001,2025-10-09T14:08:09+13:00,20.9,-36.60458,174.802658,1
esp32_device_001,2025-10-09T14:08:14+13:00,25,-36.604568,174.802719,1
esp32_device_001,2025-10-09T14:08:19+13:00,24.4,-36.604557,174.802734,1
esp32_device_001,2025-10-09T14:08:24+13:00,26.7,-36.604553,174.80275,1
esp32_device_001,2025-10-09T14:08:29+13:00,27.7,-36.604534,174.802765,1
esp32_device_001,2025-10-09T14:08:34+13:00,27.7,-36.60458,174.802689,1
esp32_device_001,2025-10-09T14:08:39+13:00,27.7,-36.604301,174.802475,1
esp32_device_001,2025-10-09T14:08:44+13:00,27.7,-36.603939,174.802246,1
esp32_device_001,2025-10-09T14:08:49+13:00,27.7,-36.603703,174.802078,1
esp32_device_001,2025-10-09T14:08:54+13:00,27.7,-36.603554,174.80159,1
esp32_device_001,2025-10-09T14:08:59+13:00,27.7,-36.603378,174.800888,1
esp32_device_001,2025-10-09T14:09:04+13:00,27.7,-36.60318,174.800125,1
esp32_device_001,2025-10-09T14:09:09+13:00,27.7,-36.603111,174.799408,1
esp32_device_001,2025-10-09T14:09:14+13:00,27.7,-36.603416,174.798767,1
esp32_device_001,2025-10-09T14:09:19+13:00,27.7,-36.603786,174.79808,1
esp32_device_001,2025-10-09T14:09:24+13:00,27.7,-36.60416,174.797394,1
esp32_device_001,2025-10-09T14:09:29+13:00,27.7,-36.604504,174.796753,1
esp32_device_001,2025-10-09T14:09:34+13:00,27.7,-36.604755,174.796066,1
esp32_device_001,2025-10-09T14:09:39+13:00,27.7,-36.6049,174.795319,1
esp32_device_001,2025-10-09T14:09:44+13:00,27.7,-36.605057,174.794586,1
esp32_device_001,2025-10-09T14:09:49+13:00,27.7,-36.605198,174.793808,1
esp32_device_001,2025-10-09T14:09:54+13:00,27.7,-36.605137,174.793015,1
esp32_device_001,2025-10-09T14:09:59+13:00,27.7,-36.605049,174.792191,1
esp32_device_001,2025-10-09T14:10:04+13:00,27.7,-36.604939,174.791336,1
esp32_device_001,2025-10-09T14:10:09+13:00,27.7,-36.604877,174.790527,1
esp32_device_001,2025-10-09T14:10:14+13:00,27.7,-36.60495,174.789749,1
esp32_device_001,2025-10-09T14:10:19+13:00,27.7,-36.605061,174.78894,1
esp32_device_001,2025-10-09T14:10:24+13:00,27.7,-36.60516,174.788116,1
esp32_device_001,2025-10-09T14:10:29+13:00,27.7,-36.605267,174.787323,1
esp32_device_001,2025-10-09T14:10:34+13:00,27.7,-36.605434,174.786606,1
esp32_device_001,2025-10-09T14:10:39+13:00,27.7,-36.605827,174.786072,1
esp32_device_001,2025-10-09T14:10:44+13:00,27.7,-36.606335,174.785629,1
esp32_device_001,2025-10-09T14:10:49+13:00,27.7,-36.606831,174.785187,1
esp32_device_001,2025-10-09T14:10:54+13:00,27.7,-36.607319,174.784744,1
esp32_device_001,2025-10-09T14:10:59+13:00,27.7,-36.607861,174.784271,1
esp32_device_001,2025-10-09T14:11:04+13:00,27.7,-36.608414,174.783768,1
esp32_device_001,2025-10-09T14:11:09+13:00,27.7,-36.60899,174.783249,1
esp32_device_001,2025-10-09T14:11:14+13:00,27.7,-36.609463,174.7827,1
esp32_device_001,2025-10-09T14:11:19+13:00,27.7,-36.609768,174.781982,1
esp32_device_001,2025-10-09T14:11:24+13:00,27.7,-36.610027,174.781204,1
esp32_device_001,2025-10-09T14:11:29+13:00,27.7,-36.610455,174.780624,1
esp32_device_001,2025-10-09T14:11:34+13:00,27.7,-36.611008,174.780304,1
esp32_device_001,2025-10-09T14:11:39+13:00,27.7,-36.611427,174.780014,1
esp32_device_001,2025-10-09T14:11:44+13:00,27.7,-36.611515,174.779907,1
esp32_device_001,2025-10-09T14:11:49+13:00,27.7,-36.611538,174.779861,1
esp32_device_001,2025-10-09T14:11:54+13:00,27.7,-36.611572,174.779816,1
esp32_device_001,2025-10-09T14:11:59+13:00,27.7,-36.611603,174.779785,1
esp32_device_001,2025-10-09T14:12:04+13:00,27.7,-36.611607,174.77977,1
esp32_device_001,2025-10-09T14:12:09+13:00,27.7,-36.611725,174.779678,1
esp32_device_001,2025-10-09T14:12:14+13:00,27.7,-36.611794,174.779312,1
esp32_device_001,2025-10-09T14:12:19+13:00,27.7,-36.611923,174.778702,1
esp32_device_001,2025-10-09T14:12:24+13:00,27.7,-36.61211,174.777969,1
esp32_device_001,2025-10-09T14:12:29+13:00,27.7,-36.612415,174.777298,1
esp32_device_001,2025-10-09T14:12:34+13:00,27.7,-36.612747,174.776642,1
esp32_device_001,2025-10-09T14:12:39+13:00,27.7,-36.613083,174.775986,1
esp32_device_001,2025-10-09T14:12:44+13:00,27.7,-36.61348,174.775391,1
esp32_device_001,2025-10-09T14:12:49+13:00,27.7,-36.614056,174.775024,1
esp32_device_001,2025-10-09T14:12:54+13:00,27.7,-36.614723,174.774948,1
esp32_device_001,2025-10-09T14:12:59+13:00,27.7,-36.615368,174.774887,1
esp32_device_001,2025-10-09T14:13:04+13:00,27.7,-36.615952,174.774582,1
esp32_device_001,2025-10-09T14:13:09+13:00,27.7,-36.616497,174.7742,1
esp32_device_001,2025-10-09T14:13:14+13:00,27.7,-36.617107,174.773972,1
esp32_device_001,2025-10-09T14:13:19+13:00,27.7,-36.617748,174.773987,1
esp32_device_001,2025-10-09T14:13:24+13:00,27.7,-36.61837,174.774002,1
esp32_device_001,2025-10-09T14:13:29+13:00,27.7,-36.618965,174.773956,1
esp32_device_001,2025-10-09T14:13:34+13:00,27.7,-36.619518,174.773758,1
esp32_device_001,2025-10-09T14:13:37+13:00,27.7,-36.620102,174.773636,1
esp32_device_001,2025-10-09T14:13:42+13:00,27.7,-36.620701,174.773529,1
esp32_device_001,2025-10-09T14:13:47+13:00,27.7,-36.621193,174.773193,1
esp32_device_001,2025-10-09T14:13:52+13:00,27.7,-36.62159,174.772629,1
