dev_esp32,timestamp,altitude,latitude,longitude,journey_id
esp32_device_001,2025-10-31T07:50:58+13:00,66.9,-36.604744,174.802505,1
esp32_device_001,2025-10-31T07:51:03+13:00,70.6,-36.60474,174.80249,1
esp32_device_001,2025-10-31T07:51:08+13:00,71.7,-36.60474,174.80249,1
esp32_device_001,2025-10-31T07:51:13+13:00,71.6,-36.60474,174.80249,1
esp32_device_001,2025-10-31T07:51:18+13:00,72.9,-36.60474,174.802475,1
esp32_device_001,2025-10-31T07:51:23+13:00,71.5,-36.604744,174.80249,1
esp32_device_001,2025-10-31T07:51:28+13:00,69.1,-36.604744,174.802521,1
esp32_device_001,2025-10-31T07:51:33+13:00,66.6,-36.604748,174.802536,1
esp32_device_001,2025-10-31T07:51:38+13:00,63.8,-36.604752,174.802567,1
esp32_device_001,2025-10-31T07:51:43+13:00,62.6,-36.604752,174.802582,1
esp32_device_001,2025-10-31T07:51:48+13:00,62.3,-36.604752,174.802582,1
esp32_device_001,2025-10-31T07:51:53+13:00,62.2,-36.604752,174.802582,1
esp32_device_001,2025-10-31T07:51:58+13:00,62.4,-36.604752,174.802582,1
esp32_device_001,2025-10-31T07:52:03+13:00,62,-36.604755,174.802582,1
esp32_device_001,2025-10-31T07:52:08+13:00,61.9,-36.604755,174.802582,1
esp32_device_001,2025-10-31T07:52:13+13:00,61.7,-36.604755,174.802582,1
esp32_device_001,2025-10-31T07:52:18+13:00,61.4,-36.604755,174.802582,1
esp32_device_001,2025-10-31T07:52:23+13:00,60.3,-36.604755,174.802582,1
esp32_device_001,2025-10-31T07:52:28+13:00,59.1,-36.604755,174.802597,1
esp32_device_001,2025-10-31T07:52:33+13:00,58.9,-36.604752,174.802597,1
esp32_device_001,2025-10-31T07:52:38+13:00,58.5,-36.604748,174.802597,1
esp32_device_001,2025-10-31T07:52:43+13:00,58.7,-36.604744,174.802597,1
esp32_device_001,2025-10-31T07:52:48+13:00,59.6,-36.604744,174.802597,1
