dev_esp32,timestamp,altitude,latitude,longitude
esp32_device_001,2025-10-02T08:44:04+13:00,57.6,-36.604839,174.802475
esp32_device_001,2025-10-02T08:44:09+13:00,57.2,-36.604836,174.802475
esp32_device_001,2025-10-02T08:44:14+13:00,58.2,-36.604832,174.80249
esp32_device_001,2025-10-02T08:44:19+13:00,58.2,-36.604832,174.80249
esp32_device_001,2025-10-02T08:44:24+13:00,58.4,-36.604832,174.80249
esp32_device_001,2025-10-02T08:44:29+13:00,58.3,-36.604832,174.80249
esp32_device_001,2025-10-02T08:44:34+13:00,58.4,-36.604836,174.80249
esp32_device_001,2025-10-02T08:44:39+13:00,58.5,-36.604839,174.80249
esp32_device_001,2025-10-02T08:44:44+13:00,58.1,-36.604839,174.80249
esp32_device_001,2025-10-02T08:44:49+13:00,57.8,-36.604843,174.80249
esp32_device_001,2025-10-02T08:44:54+13:00,57.8,-36.604843,174.80249
esp32_device_001,2025-10-02T08:44:59+13:00,58.1,-36.604847,174.80249
esp32_device_001,2025-10-02T08:45:04+13:00,58.3,-36.604847,174.80249
esp32_device_001,2025-10-02T08:45:09+13:00,58.8,-36.604851,174.80249
esp32_device_001,2025-10-02T08:45:14+13:00,58.9,-36.604847,174.80249
esp32_device_001,2025-10-02T08:45:19+13:00,58.5,-36.604847,174.80249
esp32_device_001,2025-10-02T08:45:24+13:00,58,-36.604843,174.80249
esp32_device_001,2025-10-02T08:45:29+13:00,57.8,-36.604839,174.80249
esp32_device_001,2025-10-02T08:45:34+13:00,57.5,-36.604839,174.80249
esp32_device_001,2025-10-02T08:45:39+13:00,57.4,-36.604839,174.802505
esp32_device_001,2025-10-02T08:45:44+13:00,57,-36.604843,174.802505
esp32_device_001,2025-10-02T08:45:49+13:00,57.5,-36.604836,174.802505
esp32_device_001,2025-10-02T08:45:54+13:00,57.1,-36.604832,174.802505
esp32_device_001,2025-10-02T08:45:59+13:00,55.4,-36.604832,174.802505
esp32_device_001,2025-10-02T08:46:04+13:00,55.5,-36.604828,174.802505
esp32_device_001,2025-10-02T08:46:09+13:00,56.3,-36.604824,174.802505
esp32_device_001,2025-10-02T08:46:14+13:00,56.6,-36.60482,174.802505
esp32_device_001,2025-10-02T08:46:19+13:00,56.9,-36.604816,174.802505
esp32_device_001,2025-10-02T08:46:24+13:00,57.3,-36.604794,174.802551
esp32_device_001,2025-10-02T08:46:34+13:00,58,-36.604721,174.802673
esp32_device_001,2025-10-02T08:46:39+13:00,58.9,-36.604706,174.802704
esp32_device_001,2025-10-02T08:46:44+13:00,58,-36.604588,174.802673
esp32_device_001,2025-10-02T08:46:49+13:00,56.6,-36.604298,174.80249
esp32_device_001,2025-10-02T08:46:54+13:00,55.9,-36.603928,174.802261
esp32_device_001,2025-10-02T08:46:59+13:00,56.8,-36.603683,174.802124
esp32_device_001,2025-10-02T08:47:04+13:00,55.6,-36.60358,174.801773
esp32_device_001,2025-10-02T08:47:09+13:00,56.6,-36.603451,174.801193
esp32_device_001,2025-10-02T08:47:14+13:00,58.4,-36.603275,174.800446
esp32_device_001,2025-10-02T08:47:19+13:00,58.6,-36.603111,174.799713
esp32_device_001,2025-10-02T08:47:29+13:00,58.2,-36.603653,174.798355
esp32_device_001,2025-10-02T08:47:34+13:00,58.9,-36.604027,174.797653
esp32_device_001,2025-10-02T08:47:39+13:00,59.3,-36.604401,174.796951
esp32_device_001,2025-10-02T08:47:44+13:00,59.2,-36.604733,174.796249
esp32_device_001,2025-10-02T08:47:49+13:00,58.2,-36.604919,174.795425
esp32_device_001,2025-10-02T08:47:54+13:00,56.9,-36.605095,174.794586
esp32_device_001,2025-10-02T08:47:59+13:00,51.5,-36.605236,174.793762
esp32_device_001,2025-10-02T08:48:04+13:00,44.4,-36.605167,174.792938
esp32_device_001,2025-10-02T08:48:09+13:00,36.1,-36.605053,174.792099
esp32_device_001,2025-10-02T08:48:14+13:00,27.3,-36.604942,174.791199
esp32_device_001,2025-10-02T08:48:19+13:00,23.9,-36.604904,174.790329
esp32_device_001,2025-10-02T08:48:24+13:00,28,-36.605015,174.789444
esp32_device_001,2025-10-02T08:48:29+13:00,33,-36.605133,174.788559
esp32_device_001,2025-10-02T08:48:34+13:00,43.2,-36.60524,174.78772
esp32_device_001,2025-10-02T08:48:37+13:00,50.7,-36.605343,174.786972
esp32_device_001,2025-10-02T08:48:42+13:00,56.4,-36.605618,174.786331
esp32_device_001,2025-10-02T08:48:47+13:00,61,-36.606106,174.785843
esp32_device_001,2025-10-02T08:48:52+13:00,66,-36.60664,174.78537
esp32_device_001,2025-10-02T08:48:57+13:00,69.1,-36.607162,174.784882
esp32_device_001,2025-10-02T08:49:02+13:00,69.8,-36.607746,174.784363
esp32_device_001,2025-10-02T08:49:07+13:00,66.7,-36.608353,174.783813
esp32_device_001,2025-10-02T08:49:17+13:00,63.5,-36.609505,174.782623
esp32_device_001,2025-10-02T08:49:22+13:00,65.4,-36.609821,174.781769
esp32_device_001,2025-10-02T08:49:32+13:00,73.4,-36.610744,174.780441
esp32_device_001,2025-10-02T08:49:37+13:00,81.5,-36.611309,174.780106
esp32_device_001,2025-10-02T08:49:42+13:00,81.1,-36.611656,174.77977
esp32_device_001,2025-10-02T08:49:47+13:00,81.3,-36.611782,174.77948
esp32_device_001,2025-10-02T08:49:52+13:00,79.9,-36.611877,174.778976
esp32_device_001,2025-10-02T08:49:57+13:00,78.5,-36.612038,174.778275
esp32_device_001,2025-10-02T08:50:07+13:00,77.8,-36.612682,174.77681
esp32_device_001,2025-10-02T08:50:12+13:00,79.6,-36.613014,174.776154
esp32_device_001,2025-10-02T08:50:17+13:00,83.7,-36.613388,174.775513
esp32_device_001,2025-10-02T08:50:22+13:00,84.3,-36.613937,174.77507
esp32_device_001,2025-10-02T08:50:27+13:00,81,-36.614628,174.774948
esp32_device_001,2025-10-02T08:50:32+13:00,78.7,-36.615314,174.774918
esp32_device_001,2025-10-02T08:50:37+13:00,77.2,-36.615913,174.774628
esp32_device_001,2025-10-02T08:50:42+13:00,75.9,-36.616474,174.774231
esp32_device_001,2025-10-02T08:50:47+13:00,70.9,-36.617096,174.773987
esp32_device_001,2025-10-02T08:50:52+13:00,65.5,-36.617756,174.774017
esp32_device_001,2025-10-02T08:50:57+13:00,59.8,-36.618397,174.774017
esp32_device_001,2025-10-02T08:51:02+13:00,53.1,-36.619034,174.773972
esp32_device_001,2025-10-02T08:51:07+13:00,46.1,-36.619625,174.773758
esp32_device_001,2025-10-02T08:51:12+13:00,39.1,-36.620213,174.773651
esp32_device_001,2025-10-02T08:51:17+13:00,32.4,-36.620792,174.773544
esp32_device_001,2025-10-02T08:51:22+13:00,27.7,-36.621235,174.773163
esp32_device_001,2025-10-02T08:51:27+13:00,24.1,-36.62162,174.772598
esp32_device_001,2025-10-02T08:51:32+13:00,24.7,-36.62207,174.77211
esp32_device_001,2025-10-02T08:51:37+13:00,28.1,-36.622513,174.771667
esp32_device_001,2025-10-02T08:51:42+13:00,32.6,-36.622974,174.771194
esp32_device_001,2025-10-02T08:51:47+13:00,36.4,-36.62344,174.770721
esp32_device_001,2025-10-02T08:51:52+13:00,39.4,-36.623817,174.77034
