dev_esp32,timestamp,altitude,latitude,longitude
esp32_device_001,2025-10-14T13:00:03+13:00,59.6,-36.734543,174.712219
esp32_device_001,2025-10-14T13:00:08+13:00,60.3,-36.734512,174.712006
esp32_device_001,2025-10-14T13:00:13+13:00,60.7,-36.734505,174.711945
esp32_device_001,2025-10-14T13:00:18+13:00,61.3,-36.734482,174.711777
esp32_device_001,2025-10-14T13:00:38+13:00,61.8,-36.734467,174.711655
esp32_device_001,2025-10-14T13:00:43+13:00,62.1,-36.734463,174.711655
esp32_device_001,2025-10-14T13:00:53+13:00,63.3,-36.734421,174.71138
esp32_device_001,2025-10-14T13:00:58+13:00,63.9,-36.734406,174.711273
esp32_device_001,2025-10-14T13:01:03+13:00,64,-36.734402,174.711258
esp32_device_001,2025-10-14T13:01:13+13:00,64.4,-36.73436,174.710968
esp32_device_001,2025-10-14T13:01:18+13:00,64.8,-36.734314,174.710632
esp32_device_001,2025-10-14T13:01:23+13:00,65.1,-36.734276,174.710358
esp32_device_001,2025-10-14T13:01:28+13:00,65.2,-36.734222,174.710007
esp32_device_001,2025-10-14T13:01:33+13:00,65,-36.734165,174.709702
esp32_device_001,2025-10-14T13:01:38+13:00,64.9,-36.734135,174.709564
esp32_device_001,2025-10-14T13:01:58+13:00,66.5,-36.734131,174.709564
esp32_device_001,2025-10-14T13:02:03+13:00,66.9,-36.734127,174.709564
esp32_device_001,2025-10-14T13:02:13+13:00,67.3,-36.734123,174.709564
esp32_device_001,2025-10-14T13:02:23+13:00,66.6,-36.734062,174.70929
esp32_device_001,2025-10-14T13:02:28+13:00,65.6,-36.733971,174.708893
esp32_device_001,2025-10-14T13:02:43+13:00,65.8,-36.733917,174.708725
esp32_device_001,2025-10-14T13:02:48+13:00,65.7,-36.733917,174.708725
esp32_device_001,2025-10-14T13:02:58+13:00,66.4,-36.733917,174.708725
esp32_device_001,2025-10-14T13:03:03+13:00,66.4,-36.733917,174.708725
esp32_device_001,2025-10-14T13:03:08+13:00,66.5,-36.733917,174.708725
esp32_device_001,2025-10-14T13:03:13+13:00,66.4,-36.733921,174.708725
esp32_device_001,2025-10-14T13:03:18+13:00,66.4,-36.733925,174.708725
esp32_device_001,2025-10-14T13:03:23+13:00,66.5,-36.733925,174.708725
esp32_device_001,2025-10-14T13:03:28+13:00,66.8,-36.733925,174.708725
esp32_device_001,2025-10-14T13:03:33+13:00,67.2,-36.733925,174.708725
esp32_device_001,2025-10-14T13:03:38+13:00,67.5,-36.733925,174.708725
esp32_device_001,2025-10-14T13:03:53+13:00,66.8,-36.733685,174.708038
esp32_device_001,2025-10-14T13:04:03+13:00,66.1,-36.733688,174.708054
esp32_device_001,2025-10-14T13:04:13+13:00,66.4,-36.733688,174.708054
esp32_device_001,2025-10-14T13:04:18+13:00,66.4,-36.733692,174.708054
esp32_device_001,2025-10-14T13:04:48+13:00,65,-36.7337,174.708069
esp32_device_001,2025-10-14T13:04:58+13:00,64,-36.7337,174.708069
esp32_device_001,2025-10-14T13:05:03+13:00,63.6,-36.7337,174.708069
esp32_device_001,2025-10-14T13:05:08+13:00,63.5,-36.7337,174.708069
esp32_device_001,2025-10-14T13:05:13+13:00,63.5,-36.7337,174.708069
esp32_device_001,2025-10-14T13:05:18+13:00,63.4,-36.7337,174.708069
esp32_device_001,2025-10-14T13:05:58+13:00,58.4,-36.73093,174.707275
esp32_device_001,2025-10-14T13:06:03+13:00,57.2,-36.730755,174.706741
esp32_device_001,2025-10-14T13:06:08+13:00,54.3,-36.730881,174.706482
esp32_device_001,2025-10-14T13:06:13+13:00,52.5,-36.731098,174.706268
esp32_device_001,2025-10-14T13:07:08+13:00,54.2,-36.730461,174.704514
esp32_device_001,2025-10-14T13:07:13+13:00,54,-36.730476,174.704544
esp32_device_001,2025-10-14T13:07:18+13:00,55.9,-36.730476,174.704559
esp32_device_001,2025-10-14T13:07:23+13:00,57.3,-36.730465,174.704575
esp32_device_001,2025-10-14T13:07:28+13:00,57.7,-36.730461,174.704575
esp32_device_001,2025-10-14T13:42:35+13:00,43.8,-36.603756,174.80217
esp32_device_001,2025-10-14T13:42:40+13:00,48.8,-36.603626,174.801971
esp32_device_001,2025-10-14T13:42:45+13:00,50.3,-36.603523,174.801498
esp32_device_001,2025-10-14T13:42:50+13:00,51.6,-36.603371,174.800858
esp32_device_001,2025-10-14T13:42:55+13:00,51.9,-36.603184,174.80014
esp32_device_001,2025-10-14T13:43:00+13:00,53.1,-36.603104,174.799454
esp32_device_001,2025-10-14T13:43:05+13:00,53.7,-36.603394,174.798782
esp32_device_001,2025-10-14T13:43:10+13:00,52.7,-36.603767,174.798096
esp32_device_001,2025-10-14T13:43:15+13:00,51.9,-36.604153,174.797379
esp32_device_001,2025-10-14T13:43:20+13:00,50.7,-36.604519,174.796692
esp32_device_001,2025-10-14T13:43:25+13:00,48.9,-36.604771,174.795959
esp32_device_001,2025-10-14T13:43:30+13:00,47.2,-36.604919,174.795197
esp32_device_001,2025-10-14T13:43:35+13:00,43.8,-36.605083,174.794403
esp32_device_001,2025-10-14T13:43:40+13:00,37.5,-36.605198,174.79361
esp32_device_001,2025-10-14T13:43:45+13:00,30.8,-36.605118,174.792786
esp32_device_001,2025-10-14T13:43:50+13:00,24.2,-36.605011,174.791946
esp32_device_001,2025-10-14T13:43:55+13:00,24.7,-36.604908,174.791046
esp32_device_001,2025-10-14T13:44:00+13:00,30.9,-36.604885,174.790237
esp32_device_001,2025-10-14T13:44:05+13:00,37.1,-36.604996,174.789413
esp32_device_001,2025-10-14T13:44:10+13:00,44,-36.605103,174.788589
esp32_device_001,2025-10-14T13:44:15+13:00,51.8,-36.605206,174.787766
esp32_device_001,2025-10-14T13:44:20+13:00,59.8,-36.605312,174.787018
esp32_device_001,2025-10-14T13:44:25+13:00,63.2,-36.60556,174.786392
esp32_device_001,2025-10-14T13:44:30+13:00,67.3,-36.606003,174.785934
esp32_device_001,2025-10-14T13:44:35+13:00,71.4,-36.606506,174.785492
esp32_device_001,2025-10-14T13:44:40+13:00,75.4,-36.607018,174.785034
esp32_device_001,2025-10-14T13:44:45+13:00,77,-36.607563,174.784546
esp32_device_001,2025-10-14T13:44:50+13:00,75.8,-36.608135,174.784027
esp32_device_001,2025-10-14T13:44:55+13:00,71.6,-36.608715,174.783508
esp32_device_001,2025-10-14T13:45:00+13:00,70.6,-36.609268,174.782974
esp32_device_001,2025-10-14T13:45:05+13:00,69.7,-36.609676,174.782257
esp32_device_001,2025-10-14T13:45:10+13:00,72.6,-36.609947,174.781433
esp32_device_001,2025-10-14T13:45:15+13:00,77.3,-36.610329,174.780731
esp32_device_001,2025-10-14T13:45:20+13:00,81.2,-36.610912,174.78035
esp32_device_001,2025-10-14T13:45:25+13:00,82.8,-36.611412,174.780029
esp32_device_001,2025-10-14T13:45:30+13:00,82.8,-36.611614,174.779785
esp32_device_001,2025-10-14T13:45:35+13:00,82.5,-36.611748,174.779694
esp32_device_001,2025-10-14T13:45:40+13:00,81.1,-36.611813,174.779327
esp32_device_001,2025-10-14T13:45:45+13:00,80.1,-36.611931,174.778717
esp32_device_001,2025-10-14T13:45:50+13:00,79.3,-36.612122,174.777954
esp32_device_001,2025-10-14T13:45:55+13:00,80.3,-36.61245,174.777237
esp32_device_001,2025-10-14T13:46:00+13:00,81,-36.612782,174.776581
esp32_device_001,2025-10-14T13:46:05+13:00,81.5,-36.613121,174.775894
esp32_device_001,2025-10-14T13:46:10+13:00,83.2,-36.613544,174.775314
esp32_device_001,2025-10-14T13:46:15+13:00,83.3,-36.61412,174.774994
esp32_device_001,2025-10-14T13:46:20+13:00,80.5,-36.614788,174.774948
esp32_device_001,2025-10-14T13:46:25+13:00,79.6,-36.615421,174.774872
esp32_device_001,2025-10-14T13:46:30+13:00,78.6,-36.615993,174.774567
esp32_device_001,2025-10-14T13:46:35+13:00,77.1,-36.616554,174.774185
esp32_device_001,2025-10-14T13:46:40+13:00,71.3,-36.617188,174.773972
esp32_device_001,2025-10-14T13:46:45+13:00,65.1,-36.61787,174.774017
esp32_device_001,2025-10-14T13:46:50+13:00,58.6,-36.61853,174.774002
esp32_device_001,2025-10-14T13:46:55+13:00,51.8,-36.61911,174.773926
esp32_device_001,2025-10-14T13:47:00+13:00,46.2,-36.619625,174.773758
esp32_device_001,2025-10-14T13:47:05+13:00,40.2,-36.620178,174.773636
esp32_device_001,2025-10-14T13:47:10+13:00,34.5,-36.620747,174.773499
esp32_device_001,2025-10-14T13:47:15+13:00,28.6,-36.621235,174.773117
esp32_device_001,2025-10-14T13:47:20+13:00,23.9,-36.62167,174.772522
esp32_device_001,2025-10-14T13:47:25+13:00,24.7,-36.622108,174.772064
esp32_device_001,2025-10-14T13:47:30+13:00,27.5,-36.622467,174.771713
esp32_device_001,2025-10-14T13:47:35+13:00,30.9,-36.622898,174.771271
esp32_device_001,2025-10-14T13:47:40+13:00,34.8,-36.623367,174.770782
esp32_device_001,2025-10-14T13:47:45+13:00,39,-36.623848,174.770279
esp32_device_001,2025-10-14T13:47:50+13:00,43.4,-36.624378,174.769867
esp32_device_001,2025-10-14T13:47:55+13:00,46.9,-36.624992,174.769714
esp32_device_001,2025-10-14T13:48:00+13:00,47.3,-36.625626,174.769562
esp32_device_001,2025-10-14T13:48:05+13:00,45.4,-36.626263,174.769424
esp32_device_001,2025-10-14T13:48:10+13:00,42.3,-36.626884,174.769302
esp32_device_001,2025-10-14T13:48:15+13:00,39.5,-36.627506,174.769226
esp32_device_001,2025-10-14T13:48:20+13:00,38.2,-36.628075,174.769012
esp32_device_001,2025-10-14T13:48:25+13:00,36.7,-36.628403,174.768433
esp32_device_001,2025-10-14T13:48:30+13:00,36.2,-36.62878,174.767822
esp32_device_001,2025-10-14T13:48:35+13:00,38.4,-36.629368,174.767441
esp32_device_001,2025-10-14T13:48:40+13:00,41.7,-36.629864,174.766983
esp32_device_001,2025-10-14T13:48:45+13:00,41.3,-36.630108,174.766296
esp32_device_001,2025-10-14T13:48:50+13:00,39,-36.630333,174.76561
esp32_device_001,2025-10-14T13:48:55+13:00,37.8,-36.630604,174.764999
esp32_device_001,2025-10-14T13:49:00+13:00,36.2,-36.630856,174.764465
esp32_device_001,2025-10-14T13:49:05+13:00,35.6,-36.631065,174.76413
esp32_device_001,2025-10-14T13:49:10+13:00,33.5,-36.631378,174.763885
esp32_device_001,2025-10-14T13:49:15+13:00,29.2,-36.631866,174.763779
esp32_device_001,2025-10-14T13:49:20+13:00,24.6,-36.632412,174.763718
esp32_device_001,2025-10-14T13:49:25+13:00,20.7,-36.632969,174.763641
esp32_device_001,2025-10-14T13:49:30+13:00,17.8,-36.633526,174.76358
esp32_device_001,2025-10-14T13:49:35+13:00,15.8,-36.634117,174.763489
esp32_device_001,2025-10-14T13:49:40+13:00,15.2,-36.634693,174.763382
esp32_device_001,2025-10-14T13:49:45+13:00,16.5,-36.635181,174.763092
esp32_device_001,2025-10-14T13:49:50+13:00,17.4,-36.635666,174.76268
esp32_device_001,2025-10-14T13:49:55+13:00,16.4,-36.6362,174.762299
esp32_device_001,2025-10-14T13:50:00+13:00,12.4,-36.636742,174.761902
esp32_device_001,2025-10-14T13:50:05+13:00,11.3,-36.637291,174.761505
esp32_device_001,2025-10-14T13:50:10+13:00,13.4,-36.637718,174.761078
esp32_device_001,2025-10-14T13:50:15+13:00,13.5,-36.638081,174.760498
esp32_device_001,2025-10-14T13:50:20+13:00,15.9,-36.638454,174.759842
esp32_device_001,2025-10-14T13:50:25+13:00,20.3,-36.638832,174.759186
esp32_device_001,2025-10-14T13:50:30+13:00,25,-36.639214,174.758591
esp32_device_001,2025-10-14T13:50:35+13:00,29.9,-36.639668,174.758209
esp32_device_001,2025-10-14T13:50:40+13:00,34.4,-36.640137,174.757935
esp32_device_001,2025-10-14T13:50:45+13:00,38.6,-36.640614,174.757645
esp32_device_001,2025-10-14T13:50:50+13:00,41.1,-36.640972,174.757233
esp32_device_001,2025-10-14T13:50:55+13:00,40.7,-36.640923,174.756622
esp32_device_001,2025-10-14T13:51:00+13:00,39.9,-36.640633,174.756027
esp32_device_001,2025-10-14T13:51:05+13:00,38.4,-36.64032,174.755402
esp32_device_001,2025-10-14T13:51:10+13:00,37.5,-36.640007,174.754776
esp32_device_001,2025-10-14T13:51:15+13:00,38.7,-36.639702,174.75415
esp32_device_001,2025-10-14T13:51:20+13:00,41,-36.639355,174.753586
esp32_device_001,2025-10-14T13:51:25+13:00,43.5,-36.638988,174.753036
esp32_device_001,2025-10-14T13:51:30+13:00,44.1,-36.638657,174.752426
esp32_device_001,2025-10-14T13:51:35+13:00,43.6,-36.638325,174.751831
esp32_device_001,2025-10-14T13:51:40+13:00,41.6,-36.637981,174.75119
esp32_device_001,2025-10-14T13:51:45+13:00,42.6,-36.637642,174.75058
esp32_device_001,2025-10-14T13:51:50+13:00,47.7,-36.637333,174.75
esp32_device_001,2025-10-14T13:51:55+13:00,51.2,-36.637039,174.749481
esp32_device_001,2025-10-14T13:52:00+13:00,52.5,-36.636772,174.748993
esp32_device_001,2025-10-14T13:52:06+13:00,52.5,-36.636719,174.748917
esp32_device_001,2025-10-14T13:52:11+13:00,52.5,-36.636715,174.748917
esp32_device_001,2025-10-14T13:52:16+13:00,52.5,-36.636715,174.748917
esp32_device_001,2025-10-14T13:52:21+13:00,52.5,-36.636581,174.748749
esp32_device_001,2025-10-14T13:52:26+13:00,52.5,-36.636356,174.748535
esp32_device_001,2025-10-14T13:52:31+13:00,52.5,-36.636311,174.748505
esp32_device_001,2025-10-14T13:52:36+13:00,52.5,-36.636311,174.748505
esp32_device_001,2025-10-14T13:52:41+13:00,52.5,-36.636311,174.748505
esp32_device_001,2025-10-14T13:52:46+13:00,52.5,-36.636314,174.748505
esp32_device_001,2025-10-14T13:52:51+13:00,52.5,-36.636311,174.748505
esp32_device_001,2025-10-14T13:52:56+13:00,52.5,-36.636242,174.748444
esp32_device_001,2025-10-14T13:53:01+13:00,52.5,-36.635975,174.748215
esp32_device_001,2025-10-14T13:53:06+13:00,52.5,-36.635639,174.747849
esp32_device_001,2025-10-14T13:53:11+13:00,52.5,-36.635357,174.747345
esp32_device_001,2025-10-14T13:53:16+13:00,52.5,-36.635239,174.746689
esp32_device_001,2025-10-14T13:53:21+13:00,52.5,-36.635212,174.745941
esp32_device_001,2025-10-14T13:53:26+13:00,52.5,-36.635185,174.745193
esp32_device_001,2025-10-14T13:53:31+13:00,52.5,-36.635151,174.744507
esp32_device_001,2025-10-14T13:53:36+13:00,52.5,-36.63512,174.74382
esp32_device_001,2025-10-14T13:53:41+13:00,52.5,-36.63509,174.743088
esp32_device_001,2025-10-14T13:53:46+13:00,52.5,-36.63504,174.742447
esp32_device_001,2025-10-14T13:53:51+13:00,52.5,-36.634995,174.742142
esp32_device_001,2025-10-14T13:53:56+13:00,52.5,-36.634766,174.742126
esp32_device_001,2025-10-14T13:54:01+13:00,52.5,-36.634464,174.742172
esp32_device_001,2025-10-14T13:54:06+13:00,52.5,-36.634182,174.742264
esp32_device_001,2025-10-14T13:54:11+13:00,52.5,-36.63401,174.742447
esp32_device_001,2025-10-14T13:54:16+13:00,52.5,-36.634018,174.742752
esp32_device_001,2025-10-14T13:54:21+13:00,52.5,-36.634014,174.742996
esp32_device_001,2025-10-14T13:54:26+13:00,52.5,-36.633961,174.742996
esp32_device_001,2025-10-14T13:54:31+13:00,52.5,-36.633976,174.742996
esp32_device_001,2025-10-14T13:54:36+13:00,52.5,-36.634045,174.742966
esp32_device_001,2025-10-14T13:54:41+13:00,52.5,-36.634075,174.743042
esp32_device_001,2025-10-14T13:54:46+13:00,52.5,-36.63409,174.743164
esp32_device_001,2025-10-14T13:54:51+13:00,52.5,-36.63409,174.74324
esp32_device_001,2025-10-14T13:54:56+13:00,33,-36.634102,174.743271
esp32_device_001,2025-10-14T13:55:01+13:00,33,-36.634087,174.743271
esp32_device_001,2025-10-14T13:55:06+13:00,33,-36.634129,174.743271
esp32_device_001,2025-10-14T13:55:11+13:00,33,-36.634125,174.743271
esp32_device_001,2025-10-14T13:55:16+13:00,33,-36.634125,174.743271
esp32_device_001,2025-10-14T13:55:21+13:00,33,-36.634125,174.743286
esp32_device_001,2025-10-14T13:55:26+13:00,33,-36.634125,174.743286
esp32_device_001,2025-10-14T13:55:31+13:00,33,-36.634129,174.743286
esp32_device_001,2025-10-14T13:55:36+13:00,33,-36.634129,174.743286
esp32_device_001,2025-10-14T14:37:46+13:00,18.9,-36.634102,174.743271
esp32_device_001,2025-10-14T14:37:51+13:00,17.2,-36.634106,174.743271
esp32_device_001,2025-10-14T14:37:56+13:00,15.8,-36.634102,174.743271
esp32_device_001,2025-10-14T14:38:01+13:00,15.5,-36.634102,174.743256
esp32_device_001,2025-10-14T14:38:06+13:00,14.9,-36.634102,174.743256
esp32_device_001,2025-10-14T14:38:11+13:00,14.4,-36.634102,174.743256
esp32_device_001,2025-10-14T14:38:16+13:00,13.7,-36.634102,174.743256
esp32_device_001,2025-10-14T14:38:21+13:00,13.1,-36.634106,174.743256
esp32_device_001,2025-10-14T14:38:26+13:00,12.9,-36.634106,174.743256
esp32_device_001,2025-10-14T14:38:31+13:00,12.8,-36.634106,174.743256
esp32_device_001,2025-10-14T14:38:36+13:00,12.6,-36.634106,174.743256
esp32_device_001,2025-10-14T14:38:41+13:00,12.7,-36.634106,174.743256
esp32_device_001,2025-10-14T14:38:46+13:00,12.4,-36.634106,174.743256
esp32_device_001,2025-10-14T14:38:51+13:00,12.4,-36.634109,174.743256
esp32_device_001,2025-10-14T14:38:56+13:00,12.4,-36.634113,174.743256
esp32_device_001,2025-10-14T14:39:01+13:00,12.5,-36.634113,174.743256
