dev_esp32,timestamp,altitude,latitude,longitude,journey_id
esp32_device_001,2025-10-22T08:37:05+13:00,66.6,-36.604843,174.802505,1
esp32_device_001,2025-10-22T08:37:10+13:00,63.3,-36.604851,174.802521,1
esp32_device_001,2025-10-22T08:37:15+13:00,62.7,-36.604847,174.802521,1
esp32_device_001,2025-10-22T08:37:20+13:00,63.3,-36.604843,174.802521,1
esp32_device_001,2025-10-22T08:37:25+13:00,62.6,-36.604858,174.802521,1
esp32_device_001,2025-10-22T08:37:30+13:00,62.4,-36.604866,174.802521,1
esp32_device_001,2025-10-22T08:37:35+13:00,62.1,-36.60487,174.802521,1
esp32_device_001,2025-10-22T08:37:40+13:00,61.9,-36.60487,174.802521,1
esp32_device_001,2025-10-22T08:37:45+13:00,62,-36.604874,174.802521,1
esp32_device_001,2025-10-22T08:37:50+13:00,61.5,-36.604874,174.802521,1
esp32_device_001,2025-10-22T08:37:55+13:00,61.5,-36.604866,174.802521,1
esp32_device_001,2025-10-22T08:38:00+13:00,61.3,-36.604866,174.802521,1
esp32_device_001,2025-10-22T08:38:05+13:00,61.8,-36.604866,174.802521,1
esp32_device_001,2025-10-22T08:38:10+13:00,62.3,-36.604866,174.802521,1
esp32_device_001,2025-10-22T08:38:15+13:00,62.3,-36.604866,174.802521,1
esp32_device_001,2025-10-22T08:38:20+13:00,63.3,-36.604866,174.802536,1
esp32_device_001,2025-10-22T08:38:25+13:00,63.3,-36.604866,174.802536,1
esp32_device_001,2025-10-22T08:38:30+13:00,63.9,-36.604862,174.802521,1
esp32_device_001,2025-10-22T08:38:35+13:00,64.2,-36.604858,174.802521,1
esp32_device_001,2025-10-22T08:38:38+13:00,64,-36.604851,174.802521,1
esp32_device_001,2025-10-22T08:38:43+13:00,63.7,-36.604851,174.802521,1
esp32_device_001,2025-10-22T08:38:48+13:00,64.1,-36.604843,174.802521,1
esp32_device_001,2025-10-22T08:38:53+13:00,64.7,-36.604847,174.802521,1
esp32_device_001,2025-10-22T08:38:58+13:00,64.8,-36.604847,174.802536,1
esp32_device_001,2025-10-22T08:39:03+13:00,64,-36.604843,174.802521,1
esp32_device_001,2025-10-22T08:39:08+13:00,63.9,-36.604839,174.802521,1
esp32_device_001,2025-10-22T08:39:13+13:00,63.6,-36.604836,174.802521,1
esp32_device_001,2025-10-22T08:39:18+13:00,63.5,-36.604836,174.802521,1
esp32_device_001,2025-10-22T08:39:23+13:00,63.6,-36.604832,174.802521,1
