dev_esp32,timestamp,altitude,latitude,longitude
esp32_device_001,2025-11-06T13:18:30+13:00,73.3,-36.604862,174.802475
esp32_device_001,2025-11-06T13:18:35+13:00,67.5,-36.604862,174.80249
esp32_device_001,2025-11-06T13:18:40+13:00,65.9,-36.604862,174.80249
esp32_device_001,2025-11-06T13:18:45+13:00,61.4,-36.604858,174.80249
esp32_device_001,2025-11-06T13:18:50+13:00,59.4,-36.604851,174.80249
esp32_device_001,2025-11-06T13:18:55+13:00,58.7,-36.604851,174.80249
esp32_device_001,2025-11-06T13:19:00+13:00,58.4,-36.604847,174.80249
esp32_device_001,2025-11-06T13:19:05+13:00,57.9,-36.604847,174.802505
esp32_device_001,2025-11-06T13:19:10+13:00,57.3,-36.604847,174.802505
esp32_device_001,2025-11-06T13:19:15+13:00,56.9,-36.604843,174.802505
esp32_device_001,2025-11-06T13:19:20+13:00,56.8,-36.604847,174.802505
esp32_device_001,2025-11-06T13:19:25+13:00,57,-36.604843,174.802505
esp32_device_001,2025-11-06T13:19:30+13:00,57.2,-36.604843,174.80249
esp32_device_001,2025-11-06T13:19:35+13:00,57.1,-36.604843,174.80249
esp32_device_001,2025-11-06T13:19:40+13:00,57.5,-36.604843,174.80249
esp32_device_001,2025-11-06T13:19:45+13:00,56.8,-36.604839,174.80249
esp32_device_001,2025-11-06T13:19:50+13:00,56.4,-36.604836,174.802505
esp32_device_001,2025-11-06T13:19:55+13:00,56.2,-36.604836,174.802505
esp32_device_001,2025-11-06T13:20:00+13:00,55.9,-36.604832,174.802505
esp32_device_001,2025-11-06T13:20:05+13:00,55.8,-36.604832,174.802505
esp32_device_001,2025-11-06T13:20:10+13:00,56.3,-36.604828,174.802505
esp32_device_001,2025-11-06T13:20:15+13:00,55.7,-36.604824,174.802505
esp32_device_001,2025-11-06T13:20:20+13:00,55.7,-36.60482,174.802505
esp32_device_001,2025-11-06T13:20:25+13:00,55.5,-36.60482,174.802505
esp32_device_001,2025-11-06T13:20:30+13:00,55.2,-36.604816,174.802505
esp32_device_001,2025-11-06T13:20:35+13:00,54.9,-36.604816,174.802505
esp32_device_001,2025-11-06T13:20:40+13:00,54.2,-36.604813,174.802505
esp32_device_001,2025-11-06T13:20:45+13:00,54,-36.604813,174.802505
esp32_device_001,2025-11-06T13:20:50+13:00,53.8,-36.604813,174.802505
esp32_device_001,2025-11-06T13:20:55+13:00,53.7,-36.604813,174.802505
esp32_device_001,2025-11-06T13:21:00+13:00,53.6,-36.604813,174.802505
esp32_device_001,2025-11-06T13:21:05+13:00,53.8,-36.604813,174.802505
esp32_device_001,2025-11-06T13:21:10+13:00,54.4,-36.604816,174.802505
esp32_device_001,2025-11-06T13:21:15+13:00,55.3,-36.60482,174.802505
esp32_device_001,2025-11-06T13:21:20+13:00,55.9,-36.604824,174.802505
esp32_device_001,2025-11-06T13:21:25+13:00,56.4,-36.604816,174.802521
esp32_device_001,2025-11-06T13:21:30+13:00,56.3,-36.604786,174.802612
esp32_device_001,2025-11-06T13:21:35+13:00,57.3,-36.604755,174.802673
esp32_device_001,2025-11-06T13:21:40+13:00,58.4,-36.604744,174.802704
esp32_device_001,2025-11-06T13:21:45+13:00,59.2,-36.604748,174.802704
esp32_device_001,2025-11-06T13:21:50+13:00,59.7,-36.604645,174.802689
esp32_device_001,2025-11-06T13:21:55+13:00,58.7,-36.604374,174.802536
esp32_device_001,2025-11-06T13:22:00+13:00,57.6,-36.603958,174.802277
esp32_device_001,2025-11-06T13:22:05+13:00,59.7,-36.603714,174.802139
esp32_device_001,2025-11-06T13:22:10+13:00,60.8,-36.603714,174.802139
esp32_device_001,2025-11-06T13:22:15+13:00,63.1,-36.603649,174.802017
esp32_device_001,2025-11-06T13:22:20+13:00,64.7,-36.603554,174.801575
esp32_device_001,2025-11-06T13:22:25+13:00,66.9,-36.603394,174.800888
esp32_device_001,2025-11-06T13:22:30+13:00,68.2,-36.603214,174.800125
esp32_device_001,2025-11-06T13:22:35+13:00,68.9,-36.603142,174.799393
esp32_device_001,2025-11-06T13:22:40+13:00,67.8,-36.603451,174.798737
