dev_esp32,timestamp,altitude,latitude,longitude,journey_id
esp32_device_001,2025-11-20T08:31:14+13:00,47.5,-36.604885,174.802841,1
esp32_device_001,2025-11-20T08:31:19+13:00,50,-36.604843,174.802811,1
esp32_device_001,2025-11-20T08:31:24+13:00,51.8,-36.604767,174.80278,1
esp32_device_001,2025-11-20T08:31:29+13:00,50.5,-36.604752,174.80275,1
esp32_device_001,2025-11-20T08:31:34+13:00,48.8,-36.604767,174.802734,1
esp32_device_001,2025-11-20T08:31:39+13:00,48.2,-36.604782,174.802689,1
esp32_device_001,2025-11-20T08:31:44+13:00,47.9,-36.604809,174.802643,1
esp32_device_001,2025-11-20T08:31:49+13:00,47.1,-36.604832,174.802597,1
esp32_device_001,2025-11-20T08:31:54+13:00,45.3,-36.604851,174.802567,1
esp32_device_001,2025-11-20T08:31:59+13:00,45,-36.604855,174.802551,1
esp32_device_001,2025-11-20T08:32:04+13:00,45.1,-36.604858,174.802536,1
esp32_device_001,2025-11-20T08:32:09+13:00,46.5,-36.604858,174.802536,1
esp32_device_001,2025-11-20T08:32:14+13:00,48.7,-36.604851,174.802521,1
esp32_device_001,2025-11-20T08:32:19+13:00,48.7,-36.604851,174.802521,1
esp32_device_001,2025-11-20T08:32:24+13:00,49,-36.604847,174.802521,1
esp32_device_001,2025-11-20T08:32:29+13:00,50.5,-36.604843,174.802521,1
esp32_device_001,2025-11-20T08:32:34+13:00,51.3,-36.604832,174.802521,1
esp32_device_001,2025-11-20T08:32:39+13:00,49.9,-36.604828,174.802521,1
esp32_device_001,2025-11-20T08:32:44+13:00,49.2,-36.604832,174.802521,1
esp32_device_001,2025-11-20T08:32:49+13:00,46.8,-36.604847,174.802536,1
esp32_device_001,2025-11-20T08:32:54+13:00,45.5,-36.604855,174.802551,1
esp32_device_001,2025-11-20T08:32:59+13:00,45.2,-36.604858,174.802551,1
esp32_device_001,2025-11-20T13:58:21+13:00,68.4,-36.604908,174.802567,2
esp32_device_001,2025-11-20T13:58:26+13:00,66.2,-36.604889,174.802567,2
esp32_device_001,2025-11-20T13:58:31+13:00,65.6,-36.604877,174.802567,2
esp32_device_001,2025-11-20T13:58:36+13:00,65.2,-36.604877,174.802567,2
esp32_device_001,2025-11-20T13:58:41+13:00,64.7,-36.604877,174.802567,2
esp32_device_001,2025-11-20T13:58:46+13:00,63.9,-36.604877,174.802551,2
esp32_device_001,2025-11-20T13:58:51+13:00,64,-36.604874,174.802551,2
esp32_device_001,2025-11-20T13:58:56+13:00,64,-36.604877,174.802551,2
esp32_device_001,2025-11-20T13:59:01+13:00,64.3,-36.604877,174.802567,2
esp32_device_001,2025-11-20T13:59:06+13:00,64.7,-36.604877,174.802567,2
esp32_device_001,2025-11-20T13:59:11+13:00,66.3,-36.604877,174.802567,2
esp32_device_001,2025-11-20T13:59:16+13:00,67.3,-36.604874,174.802567,2
esp32_device_001,2025-11-20T13:59:21+13:00,67.4,-36.604874,174.802567,2
esp32_device_001,2025-11-20T13:59:26+13:00,68.1,-36.604874,174.802567,2
esp32_device_001,2025-11-20T13:59:31+13:00,68.8,-36.60487,174.802567,2
esp32_device_001,2025-11-20T13:59:36+13:00,68.9,-36.604874,174.802582,2
esp32_device_001,2025-11-20T13:59:41+13:00,68.8,-36.60487,174.802567,2
esp32_device_001,2025-11-20T13:59:46+13:00,68.4,-36.60487,174.802567,2
esp32_device_001,2025-11-20T13:59:51+13:00,68.3,-36.60487,174.802567,2
esp32_device_001,2025-11-20T13:59:56+13:00,67.9,-36.60487,174.802567,2
esp32_device_001,2025-11-20T14:00:01+13:00,67.9,-36.60487,174.802567,2
esp32_device_001,2025-11-20T14:00:06+13:00,67.7,-36.60487,174.802567,2
esp32_device_001,2025-11-20T14:00:11+13:00,68.4,-36.60487,174.802582,2
esp32_device_001,2025-11-20T14:00:16+13:00,68.5,-36.604874,174.802582,2
esp32_device_001,2025-11-20T14:00:21+13:00,69.1,-36.604874,174.802582,2
esp32_device_001,2025-11-20T14:00:26+13:00,68.9,-36.604874,174.802582,2
esp32_device_001,2025-11-20T14:00:31+13:00,69.2,-36.604877,174.802567,2
esp32_device_001,2025-11-20T14:00:36+13:00,69.3,-36.604877,174.802567,2
esp32_device_001,2025-11-20T14:00:41+13:00,68.7,-36.604881,174.802567,2
esp32_device_001,2025-11-20T14:00:46+13:00,68.6,-36.604881,174.802567,2
esp32_device_001,2025-11-20T14:00:51+13:00,68,-36.604881,174.802567,2
esp32_device_001,2025-11-20T14:00:56+13:00,66.9,-36.604874,174.802582,2
esp32_device_001,2025-11-20T14:01:01+13:00,67.5,-36.604839,174.802643,2
esp32_device_001,2025-11-20T14:01:06+13:00,68.2,-36.604794,174.802689,2
esp32_device_001,2025-11-20T14:01:09+13:00,67.6,-36.604774,174.80275,2
esp32_device_001,2025-11-20T14:01:14+13:00,66.9,-36.604687,174.80275,2
esp32_device_001,2025-11-20T14:01:19+13:00,66.2,-36.604404,174.802582,2
esp32_device_001,2025-11-20T14:01:24+13:00,64.9,-36.603985,174.802338,2
esp32_device_001,2025-11-20T14:01:29+13:00,64.7,-36.603714,174.802185,2
esp32_device_001,2025-11-20T14:01:34+13:00,61.3,-36.603592,174.801804,2
esp32_device_001,2025-11-20T14:01:39+13:00,60.4,-36.603436,174.801178,2
esp32_device_001,2025-11-20T14:01:44+13:00,60.1,-36.603264,174.80043,2
esp32_device_001,2025-11-20T14:01:49+13:00,59.6,-36.603111,174.799667,2
esp32_device_001,2025-11-20T14:01:54+13:00,60.1,-36.603333,174.798965,2
esp32_device_001,2025-11-20T14:01:59+13:00,60.9,-36.603722,174.798218,2
esp32_device_001,2025-11-20T14:02:04+13:00,61.4,-36.604099,174.797501,2
esp32_device_001,2025-11-20T14:02:09+13:00,61.9,-36.604481,174.796814,2
esp32_device_001,2025-11-20T14:02:14+13:00,61,-36.604763,174.796082,2
esp32_device_001,2025-11-20T14:02:19+13:00,55.7,-36.604939,174.795258,2
esp32_device_001,2025-11-20T14:02:24+13:00,49.4,-36.605118,174.794403,2
esp32_device_001,2025-11-20T14:02:29+13:00,42,-36.605225,174.793549,2
esp32_device_001,2025-11-20T14:02:34+13:00,31.5,-36.605133,174.792694,2
esp32_device_001,2025-11-20T14:02:39+13:00,20.8,-36.60503,174.791824,2
esp32_device_001,2025-11-20T14:02:44+13:00,20.8,-36.604927,174.790878,2
esp32_device_001,2025-11-20T14:02:49+13:00,24.9,-36.604954,174.789963,2
esp32_device_001,2025-11-20T14:02:54+13:00,31.2,-36.605072,174.789047,2
esp32_device_001,2025-11-20T14:02:59+13:00,36.4,-36.605183,174.788177,2
esp32_device_001,2025-11-20T14:03:04+13:00,43.3,-36.605297,174.787308,2
esp32_device_001,2025-11-20T14:03:09+13:00,52.6,-36.605476,174.78653,2
esp32_device_001,2025-11-20T14:03:14+13:00,59.1,-36.605946,174.78598,2
esp32_device_001,2025-11-20T14:03:19+13:00,64.9,-36.606495,174.785492,2
esp32_device_001,2025-11-20T14:03:24+13:00,69.8,-36.607033,174.785019,2
esp32_device_001,2025-11-20T14:03:29+13:00,73,-36.607582,174.784515,2
esp32_device_001,2025-11-20T14:03:34+13:00,71.7,-36.608196,174.783966,2
esp32_device_001,2025-11-20T14:03:39+13:00,69.2,-36.608833,174.783386,2
esp32_device_001,2025-11-20T14:03:44+13:00,71.7,-36.609432,174.782745,2
esp32_device_001,2025-11-20T14:03:49+13:00,73.8,-36.60981,174.781845,2
esp32_device_001,2025-11-20T14:03:54+13:00,80.2,-36.610142,174.78096,2
esp32_device_001,2025-11-20T14:03:59+13:00,83.7,-36.610752,174.780441,2
esp32_device_001,2025-11-20T14:04:04+13:00,85.1,-36.61132,174.780106,2
esp32_device_001,2025-11-20T14:04:09+13:00,84.4,-36.611607,174.7798,2
esp32_device_001,2025-11-20T14:04:14+13:00,83.9,-36.611614,174.779785,2
esp32_device_001,2025-11-20T14:04:19+13:00,83.9,-36.611622,174.779785,2
esp32_device_001,2025-11-20T14:04:24+13:00,83.9,-36.611622,174.779785,2
esp32_device_001,2025-11-20T14:04:29+13:00,84,-36.611752,174.779678,2
esp32_device_001,2025-11-20T14:04:34+13:00,83.2,-36.611824,174.779266,2
esp32_device_001,2025-11-20T14:04:39+13:00,81.8,-36.611965,174.77858,2
esp32_device_001,2025-11-20T14:04:44+13:00,80.6,-36.612209,174.777756,2
esp32_device_001,2025-11-20T14:04:49+13:00,81,-36.612591,174.776962,2
esp32_device_001,2025-11-20T14:04:54+13:00,83,-36.612957,174.77623,2
esp32_device_001,2025-11-20T14:04:59+13:00,85.4,-36.613342,174.775543,2
esp32_device_001,2025-11-20T14:05:04+13:00,87.1,-36.613899,174.775085,2
esp32_device_001,2025-11-20T14:05:09+13:00,85.8,-36.614597,174.774948,2
esp32_device_001,2025-11-20T14:05:14+13:00,85.2,-36.615307,174.774918,2
esp32_device_001,2025-11-20T14:05:19+13:00,82.5,-36.615955,174.774597,2
esp32_device_001,2025-11-20T14:05:24+13:00,80.4,-36.616554,174.774185,2
esp32_device_001,2025-11-20T14:05:29+13:00,74.6,-36.617226,174.773987,2
esp32_device_001,2025-11-20T14:05:34+13:00,68.9,-36.617912,174.774033,2
esp32_device_001,2025-11-20T14:05:39+13:00,62.2,-36.618584,174.774017,2
esp32_device_001,2025-11-20T14:05:44+13:00,55.3,-36.61924,174.773895,2
esp32_device_001,2025-11-20T14:05:49+13:00,48.2,-36.619907,174.773697,2
esp32_device_001,2025-11-20T14:05:54+13:00,43.4,-36.620583,174.773575,2
esp32_device_001,2025-11-20T14:05:59+13:00,37.7,-36.621132,174.773331,2
esp32_device_001,2025-11-20T14:06:04+13:00,31.1,-36.621502,174.772766,2
esp32_device_001,2025-11-20T14:06:09+13:00,28.8,-36.621952,174.772263,2
esp32_device_001,2025-11-20T14:06:14+13:00,31,-36.622372,174.771835,2
esp32_device_001,2025-11-20T14:06:19+13:00,34.2,-36.622807,174.771393,2
esp32_device_001,2025-11-20T14:06:24+13:00,37.4,-36.623264,174.77092,2
esp32_device_001,2025-11-20T14:06:29+13:00,41.1,-36.623714,174.770462,2
esp32_device_001,2025-11-20T14:06:34+13:00,44.6,-36.624165,174.77002,2
esp32_device_001,2025-11-20T14:06:39+13:00,48.8,-36.624699,174.769806,2
esp32_device_001,2025-11-20T14:06:44+13:00,51,-36.625301,174.769653,2
esp32_device_001,2025-11-20T14:06:49+13:00,49.8,-36.625961,174.769501,2
esp32_device_001,2025-11-20T14:06:54+13:00,47.6,-36.626625,174.769363,2
esp32_device_001,2025-11-20T14:06:59+13:00,44.9,-36.627281,174.769272,2
esp32_device_001,2025-11-20T14:07:04+13:00,43,-36.627895,174.769165,2
esp32_device_001,2025-11-20T14:07:09+13:00,42.1,-36.628315,174.768677,2
esp32_device_001,2025-11-20T14:07:14+13:00,40.3,-36.628624,174.768005,2
esp32_device_001,2025-11-20T14:07:19+13:00,41.9,-36.629139,174.767609,2
