dev_esp32,timestamp,altitude,latitude,longitude,journey_id
esp32_device_001,2025-10-30T19:29:59+13:00,0,-36.604881,174.80246,1
esp32_device_001,2025-10-30T19:30:06+13:00,69.9,-36.604877,174.80246,1
esp32_device_001,2025-10-30T19:30:11+13:00,69.8,-36.604881,174.802475,1
esp32_device_001,2025-10-30T19:30:16+13:00,68.3,-36.60487,174.802475,1
esp32_device_001,2025-10-30T19:30:21+13:00,68.9,-36.60487,174.802475,1
esp32_device_001,2025-10-30T19:30:26+13:00,70.2,-36.604866,174.802475,1
esp32_device_001,2025-10-30T19:30:31+13:00,69.1,-36.604862,174.802475,1
esp32_device_001,2025-10-30T19:30:36+13:00,68.4,-36.604858,174.802475,1
esp32_device_001,2025-10-30T19:30:41+13:00,68.5,-36.604858,174.802475,1
esp32_device_001,2025-10-30T19:30:46+13:00,67.7,-36.604851,174.802475,1
esp32_device_001,2025-10-30T19:30:51+13:00,67.3,-36.604851,174.802475,1
esp32_device_001,2025-10-30T19:30:56+13:00,67.3,-36.604847,174.802475,1
esp32_device_001,2025-10-30T19:31:01+13:00,66.7,-36.604839,174.802475,1
esp32_device_001,2025-10-30T19:31:06+13:00,66.2,-36.604839,174.802475,1
esp32_device_001,2025-10-30T19:31:11+13:00,66.4,-36.604839,174.802475,1
esp32_device_001,2025-10-30T19:31:16+13:00,67,-36.604843,174.802475,1
esp32_device_001,2025-10-30T19:31:21+13:00,67,-36.604839,174.802475,1
esp32_device_001,2025-10-30T19:31:26+13:00,66.7,-36.604839,174.802475,1
esp32_device_001,2025-10-30T19:31:31+13:00,65.9,-36.604836,174.802475,1
esp32_device_001,2025-10-30T19:31:36+13:00,66,-36.604832,174.802475,1
esp32_device_001,2025-10-30T19:31:41+13:00,67.7,-36.604832,174.80249,1
esp32_device_001,2025-10-30T19:31:46+13:00,68,-36.604828,174.802475,1
esp32_device_001,2025-10-30T19:31:51+13:00,68.7,-36.604824,174.802475,1
esp32_device_001,2025-10-30T19:31:56+13:00,69,-36.604816,174.802475,1
esp32_device_001,2025-10-30T19:32:01+13:00,70,-36.604813,174.80249,1
esp32_device_001,2025-10-30T19:32:06+13:00,71,-36.604797,174.802536,1
esp32_device_001,2025-10-30T19:32:11+13:00,72,-36.604763,174.802628,1
esp32_device_001,2025-10-30T19:32:16+13:00,72,-36.604725,174.802704,1
esp32_device_001,2025-10-30T19:32:21+13:00,72.7,-36.604721,174.802719,1
esp32_device_001,2025-10-30T19:32:26+13:00,69.1,-36.604534,174.802643,1
esp32_device_001,2025-10-30T19:32:31+13:00,65,-36.604164,174.802399,1
esp32_device_001,2025-10-30T19:32:36+13:00,62.2,-36.603813,174.802185,1
esp32_device_001,2025-10-30T19:32:41+13:00,61.6,-36.603657,174.802216,1
esp32_device_001,2025-10-30T19:32:46+13:00,61.2,-36.603855,174.802277,1
esp32_device_001,2025-10-30T19:32:51+13:00,61.7,-36.604275,174.802505,1
esp32_device_001,2025-10-30T19:32:56+13:00,62.2,-36.60466,174.802719,1
esp32_device_001,2025-10-30T19:33:01+13:00,62.9,-36.604809,174.802765,1
esp32_device_001,2025-10-30T19:33:06+13:00,63.9,-36.604759,174.80275,1
esp32_device_001,2025-10-30T19:33:11+13:00,62.4,-36.604759,174.802673,1
esp32_device_001,2025-10-30T19:33:16+13:00,62.4,-36.604771,174.802628,1
esp32_device_001,2025-10-30T19:33:21+13:00,62.7,-36.604774,174.802628,1
esp32_device_001,2025-10-30T19:33:26+13:00,64.1,-36.604774,174.802628,1
esp32_device_001,2025-10-30T19:33:31+13:00,64.8,-36.604774,174.802628,1
esp32_device_001,2025-10-30T19:33:36+13:00,65,-36.604774,174.802628,1
esp32_device_001,2025-10-30T19:33:41+13:00,65.6,-36.604771,174.802628,1
esp32_device_001,2025-10-30T19:33:46+13:00,65.4,-36.604774,174.802628,1
esp32_device_001,2025-10-30T19:33:51+13:00,65.7,-36.604774,174.802628,1
