dev_esp32,timestamp,altitude,latitude,longitude,journey_id
esp32_device_001,2025-11-19T05:43:58+13:00,53.5,-36.604813,174.802505,1
esp32_device_001,2025-11-19T05:44:03+13:00,53.8,-36.604813,174.80249,1
esp32_device_001,2025-11-19T05:44:08+13:00,54.7,-36.604813,174.80249,1
esp32_device_001,2025-11-19T05:44:13+13:00,54.3,-36.604813,174.80249,1
esp32_device_001,2025-11-19T05:44:18+13:00,53.4,-36.604813,174.80249,1
esp32_device_001,2025-11-19T05:44:23+13:00,53.1,-36.604813,174.80249,1
esp32_device_001,2025-11-19T05:44:28+13:00,52.8,-36.604816,174.80249,1
esp32_device_001,2025-11-19T05:44:33+13:00,52.8,-36.604816,174.80249,1
esp32_device_001,2025-11-19T05:44:38+13:00,52.9,-36.60482,174.80249,1
esp32_device_001,2025-11-19T05:44:43+13:00,52.6,-36.604824,174.80249,1
esp32_device_001,2025-11-19T05:44:48+13:00,52.3,-36.604824,174.80249,1
esp32_device_001,2025-11-19T05:44:53+13:00,51.9,-36.604828,174.80249,1
esp32_device_001,2025-11-19T05:44:58+13:00,51.3,-36.604828,174.80249,1
esp32_device_001,2025-11-19T05:45:03+13:00,51,-36.604828,174.80249,1
esp32_device_001,2025-11-19T05:45:08+13:00,50.5,-36.604832,174.80249,1
esp32_device_001,2025-11-19T05:45:13+13:00,50.8,-36.604836,174.80249,1
esp32_device_001,2025-11-19T05:45:18+13:00,50.9,-36.604839,174.802505,1
esp32_device_001,2025-11-19T05:45:23+13:00,51.1,-36.604839,174.80249,1
esp32_device_001,2025-11-19T05:45:28+13:00,51.3,-36.604843,174.802505,1
esp32_device_001,2025-11-19T05:45:33+13:00,51.5,-36.604847,174.802505,1
esp32_device_001,2025-11-19T05:45:38+13:00,51.5,-36.604843,174.802505,1
esp32_device_001,2025-11-19T05:45:43+13:00,51.9,-36.604843,174.802505,1
esp32_device_001,2025-11-19T05:45:48+13:00,52,-36.604843,174.802505,1
esp32_device_001,2025-11-19T05:45:53+13:00,52,-36.604847,174.802505,1
esp32_device_001,2025-11-19T05:45:58+13:00,51.4,-36.604851,174.802505,1
esp32_device_001,2025-11-19T05:46:03+13:00,51.1,-36.604851,174.802505,1
esp32_device_001,2025-11-19T05:46:08+13:00,51.2,-36.604843,174.802505,1
esp32_device_001,2025-11-19T05:46:13+13:00,51.5,-36.604828,174.802536,1
esp32_device_001,2025-11-19T05:46:18+13:00,52.6,-36.604797,174.802597,1
esp32_device_001,2025-11-19T05:46:23+13:00,53.2,-36.604767,174.802658,1
esp32_device_001,2025-11-19T05:46:28+13:00,53.8,-36.604736,174.802704,1
esp32_device_001,2025-11-19T05:46:33+13:00,54.2,-36.604698,174.802719,1
esp32_device_001,2025-11-19T05:46:38+13:00,55.4,-36.604458,174.802582,1
esp32_device_001,2025-11-19T05:46:43+13:00,54.4,-36.604103,174.802383,1
esp32_device_001,2025-11-19T05:46:48+13:00,54.6,-36.603786,174.802185,1
esp32_device_001,2025-11-19T05:46:53+13:00,54.5,-36.603622,174.802017,1
esp32_device_001,2025-11-19T05:46:58+13:00,53.5,-36.603508,174.801544,1
esp32_device_001,2025-11-19T05:47:03+13:00,53,-36.603348,174.800903,1
esp32_device_001,2025-11-19T05:47:08+13:00,52.6,-36.603153,174.800171,1
esp32_device_001,2025-11-19T05:47:13+13:00,53.1,-36.603054,174.799454,1
esp32_device_001,2025-11-19T05:47:18+13:00,53.4,-36.60334,174.798782,1
esp32_device_001,2025-11-19T05:47:23+13:00,54,-36.603699,174.798141,1
esp32_device_001,2025-11-19T05:47:28+13:00,54,-36.604057,174.79747,1
esp32_device_001,2025-11-19T05:47:33+13:00,54.1,-36.604435,174.796799,1
esp32_device_001,2025-11-19T05:47:38+13:00,53.6,-36.604717,174.796082,1
esp32_device_001,2025-11-19T05:47:43+13:00,50.2,-36.604877,174.795303,1
esp32_device_001,2025-11-19T05:47:48+13:00,46.1,-36.605026,174.794525,1
esp32_device_001,2025-11-19T05:47:53+13:00,40.1,-36.605156,174.793716,1
esp32_device_001,2025-11-19T05:47:58+13:00,30.5,-36.605068,174.792877,1
esp32_device_001,2025-11-19T05:48:03+13:00,20.2,-36.604965,174.792007,1
esp32_device_001,2025-11-19T05:48:08+13:00,17.6,-36.604847,174.791077,1
esp32_device_001,2025-11-19T05:48:13+13:00,22.5,-36.604824,174.790207,1
esp32_device_001,2025-11-19T05:48:18+13:00,27.3,-36.60495,174.789352,1
esp32_device_001,2025-11-19T05:48:23+13:00,32.3,-36.605083,174.788513,1
esp32_device_001,2025-11-19T05:48:28+13:00,39.3,-36.605206,174.787674,1
esp32_device_001,2025-11-19T05:48:33+13:00,47.8,-36.605335,174.786865,1
esp32_device_001,2025-11-19T05:48:38+13:00,55.4,-36.605679,174.786224,1
esp32_device_001,2025-11-19T05:48:43+13:00,59.7,-36.606186,174.785751,1
esp32_device_001,2025-11-19T05:48:48+13:00,65,-36.606724,174.785263,1
esp32_device_001,2025-11-19T05:48:53+13:00,68.1,-36.607288,174.784775,1
